InputID,TargetID,Distance
934,"9449771",972.354171091947
935,"9449771",1064.3783405797
936,"9449771",1822.61512398655
937,"9449771",2740.90250626933
938,"9449771",3701.99449323834
939,"9449911",4235.64586542438
940,"9449911",3383.13468057068
941,"9449911",2636.6837443585
942,"9449911",2111.91822755466
943,"9449911",1992.45892385399
944,"9449911",2341.1926571317
945,"9449911",2999.01151774796
946,"9449911",3809.00953537519
947,"9449932",4532.86577667288
948,"9449932",4682.54003046035
949,"9449932",5030.61457849756
950,"9449932",5539.81749256974
951,"9449932",6170.38617734222
952,"9449982",5563.19326845532
953,"9449982",4760.30970808613
954,"9449982",4046.42739869179
955,"9449982",3476.80857541998
956,"9449994",3076.99465803404
957,"9449994",2090.21328489657
958,"9449994",1127.68895913509
959,"9449994",419.486069062662
960,"9449994",1040.12023203673
961,"9449994",1997.32996607718
962,"9449994",2983.01847983563
963,"9449712",5451.63304732284
964,"9449712",6193.82626445456
965,"9449771",6680.00755111178
966,"9449771",5727.15954276865
967,"9449771",4793.7258450879
968,"9449771",3893.69413685563
969,"9449771",3056.7132820955
970,"9449771",2351.11327895548
971,"9449771",1927.06167934628
972,"9449771",1975.09374093315
973,"9449771",2467.79645815078
974,"9449771",3206.34354619005
975,TWC1165,3650.970393854
976,TWC1165,3339.95227798659
977,TWC1165,3313.99609112426
978,"9449911",3450.59181401315
979,"9449911",3068.33536624927
980,"9449911",2987.36941225087
981,"9449911",3230.42816408892
982,"9449911",3734.77606746135
983,"9449932",3620.56758394214
984,"9449932",3533.58541605832
985,"9449932",3723.64531918207
986,"9449932",4152.88277481643
987,"9449932",4756.98733732023
988,"9449932",5478.41345840809
989,"9449988",5818.6953365061
990,"9449988",4983.90409900883
991,"9449988",4221.72682717649
992,"9449988",3578.86119102711
993,"9449994",3103.99239217653
994,"9449994",2129.75716727687
995,"9449994",1199.39869768864
996,"9449994",585.528568085864
997,"9449994",1117.46364397611
998,"9449994",2038.6763133709
999,"9449994",3010.85902182421
1000,"9449712",6205.14062250149
1001,"9449712",6866.36358101656
1002,"9449771",7027.95682639165
1003,"9449771",6129.44010030979
1004,"9449771",5267.77843950908
1005,"9449771",4464.36315581009
1006,"9449771",3756.75152770532
1007,"9449771",3208.95943408313
1008,"9449771",2912.60265277537
1009,"9449771",2944.60230438058
1010,"9449771",3295.40683430806
1011,TWC1165,3453.62925886711
1012,TWC1165,2784.18036639452
1013,TWC1165,2361.64294588653
1014,TWC1165,2324.78952409735
1015,TWC1165,2689.52172236807
1016,TWC1165,3326.25911423956
1017,"9449911",3985.02851342971
1018,"9449932",3781.37564043435
1019,"9449932",3110.19852347764
1020,"9449932",2655.08185310458
1021,"9449932",2535.18758827686
1022,"9449932",2794.00863251959
1023,"9449932",3344.7547053886
1024,"9449932",4070.61119607393
1025,"9449932",4894.27815409916
1026,"9449988",5378.49761705162
1027,"9449988",4462.09862044257
1028,"9449988",3590.82213954452
1029,"9449988",2807.00467304732
1030,"9449988",2205.93265729278
1031,"9449988",1963.3121503722
1032,"9449994",1899.21726607072
1033,"9449994",1584.71227802507
1034,"9449994",1848.565399819
1035,"9449994",2514.88952512403
1036,"9449994",3351.67702242379
1037,"9449712",7020.6002221748
1038,"9449712",7611.30762679623
1039,"9449771",7494.22739791002
1040,"9449771",6658.92682939303
1041,"9449771",5875.43727049724
1042,"9449771",5167.37980920228
1043,"9449771",4569.95179824013
1044,"9449771",4131.42822236442
1045,"9449771",3905.70521768546
1046,"9449771",3929.62615409357
1047,TWC1165,3811.65427904517
1048,TWC1165,2889.84840772636
1049,TWC1165,2043.36253900151
1050,TWC1165,1414.57706803445
1051,TWC1165,1352.15282657591
1052,TWC1165,1912.38004089142
1053,TWC1165,2736.36049243088
1054,TWC1165,3649.62069777003
1055,"9449932",3200.21001916673
1056,"9449932",2369.78455526526
1057,"9449932",1729.74116821017
1058,"9449932",1539.38987220177
1059,"9449932",1936.24090630289
1060,"9449932",2670.19241156531
1061,"9449932",3537.28952465737
1062,"9449932",4460.54905214326
1063,"9449988",5099.10304931542
1064,"9449988",4121.03656500162
1065,"9449988",3156.99607672418
1066,"9449988",2225.28593277141
1067,"9449988",1392.39438826393
1068,"9449988",962.921688446583
1069,"9449988",1384.65360988916
1070,"9449988",2215.60476085877
1071,"9449994",2754.49730414624
1072,"9449994",3239.55703887852
1073,"9449994",3924.76723732746
1074,"9449161",7047.66067586213
1075,"9449161",7034.54855061561
1076,"9449161",7162.52821937029
1077,"9449771",7287.94662967551
1078,"9449771",6579.7891831058
1079,"9449771",5956.06237954526
1080,"9449771",5445.85403786814
1081,"9449771",5083.460149567
1082,"9449771",4901.77536617221
1083,TWC1165,4597.06869363456
1084,TWC1165,3599.16208864091
1085,TWC1165,2603.16833424616
1086,TWC1165,1612.63557022173
1087,TWC1165,652.910451775379
1088,TWC1165,503.568370197805
1089,TWC1165,1443.07332405506
1090,TWC1165,2431.65182610155
1091,TWC1165,3427.09659301049
1092,"9449932",2861.027701975
1093,"9449932",1886.80041579688
1094,"9449932",967.544522003489
1095,"9449932",560.231461485718
1096,"9449932",1301.21730473978
1097,"9449932",2252.56830155992
1098,"9449932",3233.6591854281
1099,"9449932",4223.81697011817
1100,"9449988",5007.50032136484
1101,"9449988",4007.13776397919
1102,"9449988",3006.79852200817
1103,"9449988",2006.51746710639
1104,"9449988",1006.46810234103
1105,"9449988",37.873969942816
1106,"9449988",995.731658366694
1107,"9449988",1995.77537178549
1108,"9449988",2996.05537916338
1109,"9449988",3996.3942544014
1110,"9449994",4644.93778751534
1111,"9449161",6051.38912248642
1112,"9449161",6036.11321120381
1113,"9449161",6184.78771792101
1114,"9449161",6486.14828411714
1115,"9449161",6920.27629808591
1116,"9449771",6800.67136689239
1117,"9449771",6358.59890664263
1118,"9449771",6051.11743239976
1119,TWC1165,5633.87497156997
1120,TWC1165,4643.26260481493
1121,TWC1165,3657.98001316278
1122,TWC1165,2683.90343966603
1123,TWC1165,1739.95612230592
1124,TWC1165,923.659395529948
1125,TWC1165,824.885317855136
1126,TWC1165,1584.08163725792
1127,TWC1165,2517.89261418452
1128,TWC1165,3488.81663846078
1129,"9449932",2851.52691764303
1130,"9449932",1872.36314893284
1131,"9449932",939.080039128901
1132,"9449932",509.498221052379
1133,"9449932",1280.19338911407
1134,"9449932",2240.48908693726
1135,"9449932",3225.25613598271
1136,"9449932",4217.38692741296
1137,"9449988",5113.79088712194
1138,"9449988",4139.19727779277
1139,"9449988",3180.66674551174
1140,"9449988",2258.7425178048
1141,"9449988",1445.26279675146
1142,"9449988",1037.90236331581
1143,"9449988",1437.80668171354
1144,"9449988",2249.20536329578
1145,"9449988",3170.51280594078
1146,"9449988",4128.79741728866
1147,"9449988",5103.2709850964
1148,"9449161",5056.747312369
1149,"9449161",5038.45669314784
1150,"9449161",5215.64775182961
1151,"9449161",5569.6948074807
1152,"9449161",6069.72834487685
1153,"9449161",6683.05972347371
1154,"9449771",7294.36896015466
1155,TWC1165,6808.17327258445
1156,TWC1165,5845.42373585353
1157,TWC1165,4897.78755827605
1158,TWC1165,3976.08554391157
1159,TWC1165,3103.51067520056
1160,TWC1165,2335.78460944889
1161,TWC1165,1811.51592441903
1162,TWC1165,1763.20138358365
1163,"9448918",2126.90194192976
1164,"9448918",2327.60618961652
1165,"9448918",2883.29240882328
1166,"9449932",3174.66859863309
1167,"9449932",2335.17889853098
1168,"9449932",1682.01933844956
1169,"9449932",1485.56602391328
1170,"9449932",1893.72980056694
1171,"9449932",2639.52789213754
1172,"9449932",3514.19851727063
1173,"9449932",4442.25885488202
1174,"9449932",5396.23248556461
1175,"9449988",4495.59154035927
1176,"9449988",3632.35912365913
1177,"9449988",2859.94956650574
1178,"9449988",2272.92310844758
1179,"9449988",2038.29257101001
1180,"9449988",2268.18935877643
1181,"9449988",2852.42327567411
1182,"9449988",3623.47117195514
1183,"9449988",4486.01798239865
1184,"9449988",5396.36549510699
1185,"9449161",4064.93150328906
1186,"9449161",4042.155449492
1187,"9449161",4260.98057678158
1188,"9449161",4687.69373145769
1189,"9449161",5272.05574804885
1190,"9449161",5967.935434252
1191,"9449161",6740.88400215542
1192,TWC1165,7126.09539808758
1193,TWC1165,6212.80901219642
1194,TWC1165,5330.8858734331
1195,TWC1165,4498.80881380435
1196,TWC1165,3749.90739416109
1197,TWC1165,3144.18802879695
1198,"9448918",2342.44140973294
1199,"9448918",1542.04413805908
1200,"9448918",1127.09958121744
1201,"9448918",1471.18720247335
1202,"9448918",2249.44772775943
1203,"9448876",3100.40235336658
1204,"9449932",3066.26215171069
1205,"9449932",2603.47713666735
1206,"9449932",2481.09064867925
1207,"9449932",2745.01664847455
1208,"9449932",3303.9385559437
1209,"9449932",4037.13903031087
1210,"9449932",4866.47316916703
1211,"9449932",5750.49725239785
1212,"9449988",5028.84859453446
1213,"9449988",4274.69419622103
1214,"9449988",3641.19364730063
1215,"9449988",3200.80619602128
1216,"9449988",3038.68686330612
1217,"9449988",3197.44645354496
1218,"9449988",3635.28516276721
1219,"9449988",4267.14436447352
1220,"9449988",5020.29204938329
1221,"9449988",5848.05368615397
1222,"9449161",3078.67378376972
1223,"9449161",3048.538158724
1224,"9449161",3333.24449278326
1225,"9449161",3863.81082575953
1226,"9449161",4555.12136511277
1227,"9449161",5345.16683645319
1228,"9449161",6196.29467287822
1229,"9449161",7086.53004943815
1230,TWC1165,6710.48404347084
1231,TWC1165,5903.38451205683
1232,"9448918",5056.89169696863
1233,"9448918",4056.87948311929
1234,"9448918",3057.11837015511
1235,"9448918",2057.9743439922
1236,"9448918",1061.19185574288
1237,"9448918",136.315778938611
1238,"9448918",955.311421028087
1239,"9448918",1951.47173008435
1240,"9448876",2122.57985770938
1241,"9448876",2566.98587379929
1242,"9448876",3267.27255744733
1243,"9449932",3479.41072957966
1244,"9449932",3672.27505004787
1245,"9449932",4106.88400299946
1246,"9449932",4716.88197198763
1247,"9449932",5443.62397800925
1248,"9448683",5147.80284528886
1249,"9448683",4609.84502638451
1250,"9448683",4242.99993024008
1251,"9448683",4093.53219801018
1252,"9449988",4162.41810410116
1253,"9449988",4039.0818807342
1254,"9449988",4159.83509299476
1255,"9449988",4505.09280239898
1256,"9449988",5028.82510246752
1257,"9449988",5681.89143330268
1258,"9449988",6424.97363450242
1259,"9449161",2105.7975508182
1260,"9449161",2061.48879532756
1261,"9449161",2463.0609234384
1262,"9449161",3144.07100793194
1263,"9449161",3962.98829473931
1264,"9449161",4850.45876969316
1265,"9449161",5774.9636067736
1266,"9449161",6721.237934594
1267,"9448918",7110.16600586315
1268,"9448918",6118.6122644959
1269,"9448918",5130.49262857571
1270,"9448918",4148.26184525822
1271,"9448918",3177.38590952358
1272,"9448918",2232.72686539386
1273,"9448918",1369.64975414452
1274,"9448918",876.581313224117
1275,"9448918",1289.35344432192
1276,"9448876",1147.73379473836
1277,"9448876",1183.12373974681
1278,"9448876",1866.50797205884
1279,"9448876",2751.27307662281
1280,"9448876",3695.50218247615
1281,"9449932",4630.0834429812
1282,"9448772",4497.11422666001
1283,"9448772",4401.26140586939
1284,"9448772",4529.87255450064
1285,"9448683",4394.77296019616
1286,"9448683",3750.3105212404
1287,"9448683",3288.95239484645
1288,"9448683",3093.73009829694
1289,"9448683",3213.51881934404
1290,"9448683",3617.15630005204
1291,"9448683",4224.04017632953
1292,"9448683",4960.11999239762
1293,"9448683",5776.21368043698
1294,"9449988",6431.64275358653
1295,"9449988",7096.64854671938
