point,longitude,latitude,grid_id,left_bound,top_bound,right_bound,bottom_bound
4069,-122.9646278,48.64558808,639,501958.5416,5388096.821,502958.5416,5387096.821
3852,-122.9713606,48.6320884,640,501958.5416,5387096.821,502958.5416,5386096.821
3853,-122.9646278,48.6320884,640,501958.5416,5387096.821,502958.5416,5386096.821
3924,-122.9713606,48.6365883,640,501958.5416,5387096.821,502958.5416,5386096.821
3925,-122.9646278,48.6365883,640,501958.5416,5387096.821,502958.5416,5386096.821
3708,-122.9713606,48.62308862,641,501958.5416,5386096.821,502958.5416,5385096.821
3709,-122.9646278,48.62308862,641,501958.5416,5386096.821,502958.5416,5385096.821
3780,-122.9713606,48.62758851,641,501958.5416,5386096.821,502958.5416,5385096.821
3781,-122.9646278,48.62758851,641,501958.5416,5386096.821,502958.5416,5385096.821
3564,-122.9713606,48.61408883,642,501958.5416,5385096.821,502958.5416,5384096.821
3565,-122.9646278,48.61408883,642,501958.5416,5385096.821,502958.5416,5384096.821
3636,-122.9713606,48.61858872,642,501958.5416,5385096.821,502958.5416,5384096.821
3637,-122.9646278,48.61858872,642,501958.5416,5385096.821,502958.5416,5384096.821
3420,-122.9713606,48.60508904,643,501958.5416,5384096.821,502958.5416,5383096.821
3421,-122.9646278,48.60508904,643,501958.5416,5384096.821,502958.5416,5383096.821
3492,-122.9713606,48.60958894,643,501958.5416,5384096.821,502958.5416,5383096.821
3493,-122.9646278,48.60958894,643,501958.5416,5384096.821,502958.5416,5383096.821
3276,-122.9713606,48.59608926,644,501958.5416,5383096.821,502958.5416,5382096.821
3277,-122.9646278,48.59608926,644,501958.5416,5383096.821,502958.5416,5382096.821
3348,-122.9713606,48.60058915,644,501958.5416,5383096.821,502958.5416,5382096.821
3349,-122.9646278,48.60058915,644,501958.5416,5383096.821,502958.5416,5382096.821
3132,-122.9713606,48.58708947,645,501958.5416,5382096.821,502958.5416,5381096.821
3133,-122.9646278,48.58708947,645,501958.5416,5382096.821,502958.5416,5381096.821
3204,-122.9713606,48.59158937,645,501958.5416,5382096.821,502958.5416,5381096.821
3205,-122.9646278,48.59158937,645,501958.5416,5382096.821,502958.5416,5381096.821
2988,-122.9713606,48.57808969,646,501958.5416,5381096.821,502958.5416,5380096.821
2989,-122.9646278,48.57808969,646,501958.5416,5381096.821,502958.5416,5380096.821
3060,-122.9713606,48.58258958,646,501958.5416,5381096.821,502958.5416,5380096.821
3061,-122.9646278,48.58258958,646,501958.5416,5381096.821,502958.5416,5380096.821
2844,-122.9713606,48.5690899,647,501958.5416,5380096.821,502958.5416,5379096.821
2845,-122.9646278,48.5690899,647,501958.5416,5380096.821,502958.5416,5379096.821
2916,-122.9713606,48.57358979,647,501958.5416,5380096.821,502958.5416,5379096.821
2917,-122.9646278,48.57358979,647,501958.5416,5380096.821,502958.5416,5379096.821
2700,-122.9713606,48.56009011,648,501958.5416,5379096.821,502958.5416,5378096.821
2701,-122.9646278,48.56009011,648,501958.5416,5379096.821,502958.5416,5378096.821
2772,-122.9713606,48.56459001,648,501958.5416,5379096.821,502958.5416,5378096.821
2773,-122.9646278,48.56459001,648,501958.5416,5379096.821,502958.5416,5378096.821
2556,-122.9713606,48.55109033,649,501958.5416,5378096.821,502958.5416,5377096.821
2557,-122.9646278,48.55109033,649,501958.5416,5378096.821,502958.5416,5377096.821
2628,-122.9713606,48.55559022,649,501958.5416,5378096.821,502958.5416,5377096.821
2629,-122.9646278,48.55559022,649,501958.5416,5378096.821,502958.5416,5377096.821
2412,-122.9713606,48.54209054,650,501958.5416,5377096.821,502958.5416,5376096.821
2413,-122.9646278,48.54209054,650,501958.5416,5377096.821,502958.5416,5376096.821
2484,-122.9713606,48.54659044,650,501958.5416,5377096.821,502958.5416,5376096.821
2485,-122.9646278,48.54659044,650,501958.5416,5377096.821,502958.5416,5376096.821
2268,-122.9713606,48.53309076,651,501958.5416,5376096.821,502958.5416,5375096.821
2269,-122.9646278,48.53309076,651,501958.5416,5376096.821,502958.5416,5375096.821
2340,-122.9713606,48.53759065,651,501958.5416,5376096.821,502958.5416,5375096.821
2341,-122.9646278,48.53759065,651,501958.5416,5376096.821,502958.5416,5375096.821
2124,-122.9713606,48.52409097,652,501958.5416,5375096.821,502958.5416,5374096.821
2125,-122.9646278,48.52409097,652,501958.5416,5375096.821,502958.5416,5374096.821
2196,-122.9713606,48.52859086,652,501958.5416,5375096.821,502958.5416,5374096.821
2197,-122.9646278,48.52859086,652,501958.5416,5375096.821,502958.5416,5374096.821
1980,-122.9713606,48.51509118,653,501958.5416,5374096.821,502958.5416,5373096.821
1981,-122.9646278,48.51509118,653,501958.5416,5374096.821,502958.5416,5373096.821
2052,-122.9713606,48.51959108,653,501958.5416,5374096.821,502958.5416,5373096.821
2053,-122.9646278,48.51959108,653,501958.5416,5374096.821,502958.5416,5373096.821
1836,-122.9713606,48.5060914,654,501958.5416,5373096.821,502958.5416,5372096.821
1837,-122.9646278,48.5060914,654,501958.5416,5373096.821,502958.5416,5372096.821
1908,-122.9713606,48.51059129,654,501958.5416,5373096.821,502958.5416,5372096.821
1909,-122.9646278,48.51059129,654,501958.5416,5373096.821,502958.5416,5372096.821
1692,-122.9713606,48.49709161,655,501958.5416,5372096.821,502958.5416,5371096.821
1693,-122.9646278,48.49709161,655,501958.5416,5372096.821,502958.5416,5371096.821
1764,-122.9713606,48.50159151,655,501958.5416,5372096.821,502958.5416,5371096.821
1765,-122.9646278,48.50159151,655,501958.5416,5372096.821,502958.5416,5371096.821
1548,-122.9713606,48.48809183,656,501958.5416,5371096.821,502958.5416,5370096.821
1549,-122.9646278,48.48809183,656,501958.5416,5371096.821,502958.5416,5370096.821
1620,-122.9713606,48.49259172,656,501958.5416,5371096.821,502958.5416,5370096.821
1621,-122.9646278,48.49259172,656,501958.5416,5371096.821,502958.5416,5370096.821
1404,-122.9713606,48.47909204,657,501958.5416,5370096.821,502958.5416,5369096.821
1405,-122.9646278,48.47909204,657,501958.5416,5370096.821,502958.5416,5369096.821
1476,-122.9713606,48.48359193,657,501958.5416,5370096.821,502958.5416,5369096.821
1477,-122.9646278,48.48359193,657,501958.5416,5370096.821,502958.5416,5369096.821
1260,-122.9713606,48.47009226,658,501958.5416,5369096.821,502958.5416,5368096.821
1261,-122.9646278,48.47009226,658,501958.5416,5369096.821,502958.5416,5368096.821
1332,-122.9713606,48.47459215,658,501958.5416,5369096.821,502958.5416,5368096.821
1333,-122.9646278,48.47459215,658,501958.5416,5369096.821,502958.5416,5368096.821
1116,-122.9713606,48.46109247,659,501958.5416,5368096.821,502958.5416,5367096.821
1117,-122.9646278,48.46109247,659,501958.5416,5368096.821,502958.5416,5367096.821
1188,-122.9713606,48.46559236,659,501958.5416,5368096.821,502958.5416,5367096.821
1189,-122.9646278,48.46559236,659,501958.5416,5368096.821,502958.5416,5367096.821
972,-122.9713606,48.45209268,660,501958.5416,5367096.821,502958.5416,5366096.821
973,-122.9646278,48.45209268,660,501958.5416,5367096.821,502958.5416,5366096.821
1044,-122.9713606,48.45659258,660,501958.5416,5367096.821,502958.5416,5366096.821
1045,-122.9646278,48.45659258,660,501958.5416,5367096.821,502958.5416,5366096.821
828,-122.9713606,48.4430929,661,501958.5416,5366096.821,502958.5416,5365096.821
829,-122.9646278,48.4430929,661,501958.5416,5366096.821,502958.5416,5365096.821
900,-122.9713606,48.44759279,661,501958.5416,5366096.821,502958.5416,5365096.821
901,-122.9646278,48.44759279,661,501958.5416,5366096.821,502958.5416,5365096.821
684,-122.9713606,48.43409311,662,501958.5416,5365096.821,502958.5416,5364096.821
685,-122.9646278,48.43409311,662,501958.5416,5365096.821,502958.5416,5364096.821
756,-122.9713606,48.438593,662,501958.5416,5365096.821,502958.5416,5364096.821
757,-122.9646278,48.438593,662,501958.5416,5365096.821,502958.5416,5364096.821
540,-122.9713606,48.42509333,663,501958.5416,5364096.821,502958.5416,5363096.821
541,-122.9646278,48.42509333,663,501958.5416,5364096.821,502958.5416,5363096.821
612,-122.9713606,48.42959322,663,501958.5416,5364096.821,502958.5416,5363096.821
613,-122.9646278,48.42959322,663,501958.5416,5364096.821,502958.5416,5363096.821
396,-122.9713606,48.41609354,664,501958.5416,5363096.821,502958.5416,5362096.821
397,-122.9646278,48.41609354,664,501958.5416,5363096.821,502958.5416,5362096.821
468,-122.9713606,48.42059343,664,501958.5416,5363096.821,502958.5416,5362096.821
469,-122.9646278,48.42059343,664,501958.5416,5363096.821,502958.5416,5362096.821
252,-122.9713606,48.40709375,665,501958.5416,5362096.821,502958.5416,5361096.821
253,-122.9646278,48.40709375,665,501958.5416,5362096.821,502958.5416,5361096.821
324,-122.9713606,48.41159365,665,501958.5416,5362096.821,502958.5416,5361096.821
325,-122.9646278,48.41159365,665,501958.5416,5362096.821,502958.5416,5361096.821
108,-122.9713606,48.39809397,666,501958.5416,5361096.821,502958.5416,5360096.821
109,-122.9646278,48.39809397,666,501958.5416,5361096.821,502958.5416,5360096.821
180,-122.9713606,48.40259386,666,501958.5416,5361096.821,502958.5416,5360096.821
181,-122.9646278,48.40259386,666,501958.5416,5361096.821,502958.5416,5360096.821
5294,-122.957895,48.72208626,667,502958.5416,5397096.821,503958.5416,5396096.821
5295,-122.9511621,48.72208626,667,502958.5416,5397096.821,503958.5416,5396096.821
5366,-122.957895,48.72658616,667,502958.5416,5397096.821,503958.5416,5396096.821
5367,-122.9511621,48.72658616,667,502958.5416,5397096.821,503958.5416,5396096.821
5150,-122.957895,48.71308648,668,502958.5416,5396096.821,503958.5416,5395096.821
5151,-122.9511621,48.71308648,668,502958.5416,5396096.821,503958.5416,5395096.821
5222,-122.957895,48.71758637,668,502958.5416,5396096.821,503958.5416,5395096.821
5223,-122.9511621,48.71758637,668,502958.5416,5396096.821,503958.5416,5395096.821
5006,-122.957895,48.70408669,669,502958.5416,5395096.821,503958.5416,5394096.821
5007,-122.9511621,48.70408669,669,502958.5416,5395096.821,503958.5416,5394096.821
5078,-122.957895,48.70858658,669,502958.5416,5395096.821,503958.5416,5394096.821
5079,-122.9511621,48.70858658,669,502958.5416,5395096.821,503958.5416,5394096.821
4862,-122.957895,48.6950869,670,502958.5416,5394096.821,503958.5416,5393096.821
4863,-122.9511621,48.6950869,670,502958.5416,5394096.821,503958.5416,5393096.821
4934,-122.957895,48.6995868,670,502958.5416,5394096.821,503958.5416,5393096.821
4935,-122.9511621,48.6995868,670,502958.5416,5394096.821,503958.5416,5393096.821
4718,-122.957895,48.68608712,671,502958.5416,5393096.821,503958.5416,5392096.821
4719,-122.9511621,48.68608712,671,502958.5416,5393096.821,503958.5416,5392096.821
4790,-122.957895,48.69058701,671,502958.5416,5393096.821,503958.5416,5392096.821
4791,-122.9511621,48.69058701,671,502958.5416,5393096.821,503958.5416,5392096.821
4574,-122.957895,48.67708733,672,502958.5416,5392096.821,503958.5416,5391096.821
4575,-122.9511621,48.67708733,672,502958.5416,5392096.821,503958.5416,5391096.821
4646,-122.957895,48.68158723,672,502958.5416,5392096.821,503958.5416,5391096.821
4647,-122.9511621,48.68158723,672,502958.5416,5392096.821,503958.5416,5391096.821
4430,-122.957895,48.66808755,673,502958.5416,5391096.821,503958.5416,5390096.821
4431,-122.9511621,48.66808755,673,502958.5416,5391096.821,503958.5416,5390096.821
4502,-122.957895,48.67258744,673,502958.5416,5391096.821,503958.5416,5390096.821
4503,-122.9511621,48.67258744,673,502958.5416,5391096.821,503958.5416,5390096.821
4286,-122.957895,48.65908776,674,502958.5416,5390096.821,503958.5416,5389096.821
4287,-122.9511621,48.65908776,674,502958.5416,5390096.821,503958.5416,5389096.821
4358,-122.957895,48.66358765,674,502958.5416,5390096.821,503958.5416,5389096.821
4359,-122.9511621,48.66358765,674,502958.5416,5390096.821,503958.5416,5389096.821
4142,-122.957895,48.65008797,675,502958.5416,5389096.821,503958.5416,5388096.821
4143,-122.9511621,48.65008797,675,502958.5416,5389096.821,503958.5416,5388096.821
4214,-122.957895,48.65458787,675,502958.5416,5389096.821,503958.5416,5388096.821
4215,-122.9511621,48.65458787,675,502958.5416,5389096.821,503958.5416,5388096.821
3998,-122.957895,48.64108819,676,502958.5416,5388096.821,503958.5416,5387096.821
3999,-122.9511621,48.64108819,676,502958.5416,5388096.821,503958.5416,5387096.821
4070,-122.957895,48.64558808,676,502958.5416,5388096.821,503958.5416,5387096.821
4071,-122.9511621,48.64558808,676,502958.5416,5388096.821,503958.5416,5387096.821
3854,-122.957895,48.6320884,677,502958.5416,5387096.821,503958.5416,5386096.821
3855,-122.9511621,48.6320884,677,502958.5416,5387096.821,503958.5416,5386096.821
3926,-122.957895,48.6365883,677,502958.5416,5387096.821,503958.5416,5386096.821
3927,-122.9511621,48.6365883,677,502958.5416,5387096.821,503958.5416,5386096.821
3710,-122.957895,48.62308862,678,502958.5416,5386096.821,503958.5416,5385096.821
3711,-122.9511621,48.62308862,678,502958.5416,5386096.821,503958.5416,5385096.821
3782,-122.957895,48.62758851,678,502958.5416,5386096.821,503958.5416,5385096.821
3783,-122.9511621,48.62758851,678,502958.5416,5386096.821,503958.5416,5385096.821
3566,-122.957895,48.61408883,679,502958.5416,5385096.821,503958.5416,5384096.821
3567,-122.9511621,48.61408883,679,502958.5416,5385096.821,503958.5416,5384096.821
3638,-122.957895,48.61858872,679,502958.5416,5385096.821,503958.5416,5384096.821
3639,-122.9511621,48.61858872,679,502958.5416,5385096.821,503958.5416,5384096.821
3422,-122.957895,48.60508904,680,502958.5416,5384096.821,503958.5416,5383096.821
3423,-122.9511621,48.60508904,680,502958.5416,5384096.821,503958.5416,5383096.821
3494,-122.957895,48.60958894,680,502958.5416,5384096.821,503958.5416,5383096.821
3495,-122.9511621,48.60958894,680,502958.5416,5384096.821,503958.5416,5383096.821
3278,-122.957895,48.59608926,681,502958.5416,5383096.821,503958.5416,5382096.821
3279,-122.9511621,48.59608926,681,502958.5416,5383096.821,503958.5416,5382096.821
3350,-122.957895,48.60058915,681,502958.5416,5383096.821,503958.5416,5382096.821
3351,-122.9511621,48.60058915,681,502958.5416,5383096.821,503958.5416,5382096.821
3134,-122.957895,48.58708947,682,502958.5416,5382096.821,503958.5416,5381096.821
3135,-122.9511621,48.58708947,682,502958.5416,5382096.821,503958.5416,5381096.821
3206,-122.957895,48.59158937,682,502958.5416,5382096.821,503958.5416,5381096.821
3207,-122.9511621,48.59158937,682,502958.5416,5382096.821,503958.5416,5381096.821
2990,-122.957895,48.57808969,683,502958.5416,5381096.821,503958.5416,5380096.821
2991,-122.9511621,48.57808969,683,502958.5416,5381096.821,503958.5416,5380096.821
3062,-122.957895,48.58258958,683,502958.5416,5381096.821,503958.5416,5380096.821
3063,-122.9511621,48.58258958,683,502958.5416,5381096.821,503958.5416,5380096.821
2846,-122.957895,48.5690899,684,502958.5416,5380096.821,503958.5416,5379096.821
2847,-122.9511621,48.5690899,684,502958.5416,5380096.821,503958.5416,5379096.821
2918,-122.957895,48.57358979,684,502958.5416,5380096.821,503958.5416,5379096.821
2919,-122.9511621,48.57358979,684,502958.5416,5380096.821,503958.5416,5379096.821
2702,-122.957895,48.56009011,685,502958.5416,5379096.821,503958.5416,5378096.821
2703,-122.9511621,48.56009011,685,502958.5416,5379096.821,503958.5416,5378096.821
2774,-122.957895,48.56459001,685,502958.5416,5379096.821,503958.5416,5378096.821
2775,-122.9511621,48.56459001,685,502958.5416,5379096.821,503958.5416,5378096.821
2558,-122.957895,48.55109033,686,502958.5416,5378096.821,503958.5416,5377096.821
2559,-122.9511621,48.55109033,686,502958.5416,5378096.821,503958.5416,5377096.821
2630,-122.957895,48.55559022,686,502958.5416,5378096.821,503958.5416,5377096.821
2631,-122.9511621,48.55559022,686,502958.5416,5378096.821,503958.5416,5377096.821
2414,-122.957895,48.54209054,687,502958.5416,5377096.821,503958.5416,5376096.821
2415,-122.9511621,48.54209054,687,502958.5416,5377096.821,503958.5416,5376096.821
2486,-122.957895,48.54659044,687,502958.5416,5377096.821,503958.5416,5376096.821
2487,-122.9511621,48.54659044,687,502958.5416,5377096.821,503958.5416,5376096.821
2270,-122.957895,48.53309076,688,502958.5416,5376096.821,503958.5416,5375096.821
2271,-122.9511621,48.53309076,688,502958.5416,5376096.821,503958.5416,5375096.821
2342,-122.957895,48.53759065,688,502958.5416,5376096.821,503958.5416,5375096.821
2343,-122.9511621,48.53759065,688,502958.5416,5376096.821,503958.5416,5375096.821
2126,-122.957895,48.52409097,689,502958.5416,5375096.821,503958.5416,5374096.821
2127,-122.9511621,48.52409097,689,502958.5416,5375096.821,503958.5416,5374096.821
2198,-122.957895,48.52859086,689,502958.5416,5375096.821,503958.5416,5374096.821
2199,-122.9511621,48.52859086,689,502958.5416,5375096.821,503958.5416,5374096.821
1982,-122.957895,48.51509118,690,502958.5416,5374096.821,503958.5416,5373096.821
1983,-122.9511621,48.51509118,690,502958.5416,5374096.821,503958.5416,5373096.821
2054,-122.957895,48.51959108,690,502958.5416,5374096.821,503958.5416,5373096.821
2055,-122.9511621,48.51959108,690,502958.5416,5374096.821,503958.5416,5373096.821
1838,-122.957895,48.5060914,691,502958.5416,5373096.821,503958.5416,5372096.821
1839,-122.9511621,48.5060914,691,502958.5416,5373096.821,503958.5416,5372096.821
1910,-122.957895,48.51059129,691,502958.5416,5373096.821,503958.5416,5372096.821
1911,-122.9511621,48.51059129,691,502958.5416,5373096.821,503958.5416,5372096.821
1694,-122.957895,48.49709161,692,502958.5416,5372096.821,503958.5416,5371096.821
1695,-122.9511621,48.49709161,692,502958.5416,5372096.821,503958.5416,5371096.821
1766,-122.957895,48.50159151,692,502958.5416,5372096.821,503958.5416,5371096.821
1767,-122.9511621,48.50159151,692,502958.5416,5372096.821,503958.5416,5371096.821
1550,-122.957895,48.48809183,693,502958.5416,5371096.821,503958.5416,5370096.821
1551,-122.9511621,48.48809183,693,502958.5416,5371096.821,503958.5416,5370096.821
1622,-122.957895,48.49259172,693,502958.5416,5371096.821,503958.5416,5370096.821
1623,-122.9511621,48.49259172,693,502958.5416,5371096.821,503958.5416,5370096.821
1406,-122.957895,48.47909204,694,502958.5416,5370096.821,503958.5416,5369096.821
1407,-122.9511621,48.47909204,694,502958.5416,5370096.821,503958.5416,5369096.821
1478,-122.957895,48.48359193,694,502958.5416,5370096.821,503958.5416,5369096.821
1479,-122.9511621,48.48359193,694,502958.5416,5370096.821,503958.5416,5369096.821
1262,-122.957895,48.47009226,695,502958.5416,5369096.821,503958.5416,5368096.821
1263,-122.9511621,48.47009226,695,502958.5416,5369096.821,503958.5416,5368096.821
1334,-122.957895,48.47459215,695,502958.5416,5369096.821,503958.5416,5368096.821
1335,-122.9511621,48.47459215,695,502958.5416,5369096.821,503958.5416,5368096.821
1118,-122.957895,48.46109247,696,502958.5416,5368096.821,503958.5416,5367096.821
1119,-122.9511621,48.46109247,696,502958.5416,5368096.821,503958.5416,5367096.821
1190,-122.957895,48.46559236,696,502958.5416,5368096.821,503958.5416,5367096.821
1191,-122.9511621,48.46559236,696,502958.5416,5368096.821,503958.5416,5367096.821
974,-122.957895,48.45209268,697,502958.5416,5367096.821,503958.5416,5366096.821
975,-122.9511621,48.45209268,697,502958.5416,5367096.821,503958.5416,5366096.821
1046,-122.957895,48.45659258,697,502958.5416,5367096.821,503958.5416,5366096.821
1047,-122.9511621,48.45659258,697,502958.5416,5367096.821,503958.5416,5366096.821
830,-122.957895,48.4430929,698,502958.5416,5366096.821,503958.5416,5365096.821
831,-122.9511621,48.4430929,698,502958.5416,5366096.821,503958.5416,5365096.821
902,-122.957895,48.44759279,698,502958.5416,5366096.821,503958.5416,5365096.821
903,-122.9511621,48.44759279,698,502958.5416,5366096.821,503958.5416,5365096.821
686,-122.957895,48.43409311,699,502958.5416,5365096.821,503958.5416,5364096.821
687,-122.9511621,48.43409311,699,502958.5416,5365096.821,503958.5416,5364096.821
758,-122.957895,48.438593,699,502958.5416,5365096.821,503958.5416,5364096.821
759,-122.9511621,48.438593,699,502958.5416,5365096.821,503958.5416,5364096.821
542,-122.957895,48.42509333,700,502958.5416,5364096.821,503958.5416,5363096.821
543,-122.9511621,48.42509333,700,502958.5416,5364096.821,503958.5416,5363096.821
614,-122.957895,48.42959322,700,502958.5416,5364096.821,503958.5416,5363096.821
615,-122.9511621,48.42959322,700,502958.5416,5364096.821,503958.5416,5363096.821
398,-122.957895,48.41609354,701,502958.5416,5363096.821,503958.5416,5362096.821
399,-122.9511621,48.41609354,701,502958.5416,5363096.821,503958.5416,5362096.821
470,-122.957895,48.42059343,701,502958.5416,5363096.821,503958.5416,5362096.821
471,-122.9511621,48.42059343,701,502958.5416,5363096.821,503958.5416,5362096.821
254,-122.957895,48.40709375,702,502958.5416,5362096.821,503958.5416,5361096.821
255,-122.9511621,48.40709375,702,502958.5416,5362096.821,503958.5416,5361096.821
326,-122.957895,48.41159365,702,502958.5416,5362096.821,503958.5416,5361096.821
327,-122.9511621,48.41159365,702,502958.5416,5362096.821,503958.5416,5361096.821
110,-122.957895,48.39809397,703,502958.5416,5361096.821,503958.5416,5360096.821
111,-122.9511621,48.39809397,703,502958.5416,5361096.821,503958.5416,5360096.821
182,-122.957895,48.40259386,703,502958.5416,5361096.821,503958.5416,5360096.821
183,-122.9511621,48.40259386,703,502958.5416,5361096.821,503958.5416,5360096.821
5296,-122.9444293,48.72208626,704,503958.5416,5397096.821,504958.5416,5396096.821
5297,-122.9376965,48.72208626,704,503958.5416,5397096.821,504958.5416,5396096.821
5368,-122.9444293,48.72658616,704,503958.5416,5397096.821,504958.5416,5396096.821
5369,-122.9376965,48.72658616,704,503958.5416,5397096.821,504958.5416,5396096.821
5152,-122.9444293,48.71308648,705,503958.5416,5396096.821,504958.5416,5395096.821
5153,-122.9376965,48.71308648,705,503958.5416,5396096.821,504958.5416,5395096.821
5224,-122.9444293,48.71758637,705,503958.5416,5396096.821,504958.5416,5395096.821
5225,-122.9376965,48.71758637,705,503958.5416,5396096.821,504958.5416,5395096.821
5008,-122.9444293,48.70408669,706,503958.5416,5395096.821,504958.5416,5394096.821
5009,-122.9376965,48.70408669,706,503958.5416,5395096.821,504958.5416,5394096.821
5080,-122.9444293,48.70858658,706,503958.5416,5395096.821,504958.5416,5394096.821
5081,-122.9376965,48.70858658,706,503958.5416,5395096.821,504958.5416,5394096.821
4864,-122.9444293,48.6950869,707,503958.5416,5394096.821,504958.5416,5393096.821
4865,-122.9376965,48.6950869,707,503958.5416,5394096.821,504958.5416,5393096.821
4936,-122.9444293,48.6995868,707,503958.5416,5394096.821,504958.5416,5393096.821
4937,-122.9376965,48.6995868,707,503958.5416,5394096.821,504958.5416,5393096.821
4720,-122.9444293,48.68608712,708,503958.5416,5393096.821,504958.5416,5392096.821
4721,-122.9376965,48.68608712,708,503958.5416,5393096.821,504958.5416,5392096.821
4792,-122.9444293,48.69058701,708,503958.5416,5393096.821,504958.5416,5392096.821
4793,-122.9376965,48.69058701,708,503958.5416,5393096.821,504958.5416,5392096.821
4576,-122.9444293,48.67708733,709,503958.5416,5392096.821,504958.5416,5391096.821
4577,-122.9376965,48.67708733,709,503958.5416,5392096.821,504958.5416,5391096.821
4648,-122.9444293,48.68158723,709,503958.5416,5392096.821,504958.5416,5391096.821
4649,-122.9376965,48.68158723,709,503958.5416,5392096.821,504958.5416,5391096.821
4432,-122.9444293,48.66808755,710,503958.5416,5391096.821,504958.5416,5390096.821
4433,-122.9376965,48.66808755,710,503958.5416,5391096.821,504958.5416,5390096.821
4504,-122.9444293,48.67258744,710,503958.5416,5391096.821,504958.5416,5390096.821
4505,-122.9376965,48.67258744,710,503958.5416,5391096.821,504958.5416,5390096.821
4288,-122.9444293,48.65908776,711,503958.5416,5390096.821,504958.5416,5389096.821
4289,-122.9376965,48.65908776,711,503958.5416,5390096.821,504958.5416,5389096.821
4360,-122.9444293,48.66358765,711,503958.5416,5390096.821,504958.5416,5389096.821
4361,-122.9376965,48.66358765,711,503958.5416,5390096.821,504958.5416,5389096.821
4144,-122.9444293,48.65008797,712,503958.5416,5389096.821,504958.5416,5388096.821
4145,-122.9376965,48.65008797,712,503958.5416,5389096.821,504958.5416,5388096.821
4216,-122.9444293,48.65458787,712,503958.5416,5389096.821,504958.5416,5388096.821
4217,-122.9376965,48.65458787,712,503958.5416,5389096.821,504958.5416,5388096.821
4000,-122.9444293,48.64108819,713,503958.5416,5388096.821,504958.5416,5387096.821
4001,-122.9376965,48.64108819,713,503958.5416,5388096.821,504958.5416,5387096.821
4072,-122.9444293,48.64558808,713,503958.5416,5388096.821,504958.5416,5387096.821
4073,-122.9376965,48.64558808,713,503958.5416,5388096.821,504958.5416,5387096.821
3856,-122.9444293,48.6320884,714,503958.5416,5387096.821,504958.5416,5386096.821
3857,-122.9376965,48.6320884,714,503958.5416,5387096.821,504958.5416,5386096.821
3928,-122.9444293,48.6365883,714,503958.5416,5387096.821,504958.5416,5386096.821
3929,-122.9376965,48.6365883,714,503958.5416,5387096.821,504958.5416,5386096.821
3712,-122.9444293,48.62308862,715,503958.5416,5386096.821,504958.5416,5385096.821
3713,-122.9376965,48.62308862,715,503958.5416,5386096.821,504958.5416,5385096.821
3784,-122.9444293,48.62758851,715,503958.5416,5386096.821,504958.5416,5385096.821
3785,-122.9376965,48.62758851,715,503958.5416,5386096.821,504958.5416,5385096.821
3568,-122.9444293,48.61408883,716,503958.5416,5385096.821,504958.5416,5384096.821
3569,-122.9376965,48.61408883,716,503958.5416,5385096.821,504958.5416,5384096.821
3640,-122.9444293,48.61858872,716,503958.5416,5385096.821,504958.5416,5384096.821
3641,-122.9376965,48.61858872,716,503958.5416,5385096.821,504958.5416,5384096.821
3424,-122.9444293,48.60508904,717,503958.5416,5384096.821,504958.5416,5383096.821
3425,-122.9376965,48.60508904,717,503958.5416,5384096.821,504958.5416,5383096.821
3496,-122.9444293,48.60958894,717,503958.5416,5384096.821,504958.5416,5383096.821
3497,-122.9376965,48.60958894,717,503958.5416,5384096.821,504958.5416,5383096.821
3280,-122.9444293,48.59608926,718,503958.5416,5383096.821,504958.5416,5382096.821
3281,-122.9376965,48.59608926,718,503958.5416,5383096.821,504958.5416,5382096.821
3352,-122.9444293,48.60058915,718,503958.5416,5383096.821,504958.5416,5382096.821
3353,-122.9376965,48.60058915,718,503958.5416,5383096.821,504958.5416,5382096.821
3136,-122.9444293,48.58708947,719,503958.5416,5382096.821,504958.5416,5381096.821
3137,-122.9376965,48.58708947,719,503958.5416,5382096.821,504958.5416,5381096.821
3208,-122.9444293,48.59158937,719,503958.5416,5382096.821,504958.5416,5381096.821
3209,-122.9376965,48.59158937,719,503958.5416,5382096.821,504958.5416,5381096.821
2992,-122.9444293,48.57808969,720,503958.5416,5381096.821,504958.5416,5380096.821
2993,-122.9376965,48.57808969,720,503958.5416,5381096.821,504958.5416,5380096.821
3064,-122.9444293,48.58258958,720,503958.5416,5381096.821,504958.5416,5380096.821
3065,-122.9376965,48.58258958,720,503958.5416,5381096.821,504958.5416,5380096.821
2848,-122.9444293,48.5690899,721,503958.5416,5380096.821,504958.5416,5379096.821
2849,-122.9376965,48.5690899,721,503958.5416,5380096.821,504958.5416,5379096.821
2920,-122.9444293,48.57358979,721,503958.5416,5380096.821,504958.5416,5379096.821
2921,-122.9376965,48.57358979,721,503958.5416,5380096.821,504958.5416,5379096.821
2704,-122.9444293,48.56009011,722,503958.5416,5379096.821,504958.5416,5378096.821
2705,-122.9376965,48.56009011,722,503958.5416,5379096.821,504958.5416,5378096.821
2776,-122.9444293,48.56459001,722,503958.5416,5379096.821,504958.5416,5378096.821
2777,-122.9376965,48.56459001,722,503958.5416,5379096.821,504958.5416,5378096.821
2560,-122.9444293,48.55109033,723,503958.5416,5378096.821,504958.5416,5377096.821
2561,-122.9376965,48.55109033,723,503958.5416,5378096.821,504958.5416,5377096.821
