id,left,top,right,bottom,name,length
336,493958.541599999996834,5395096.821000000461936,494958.541599999996834,5394096.821000000461936,,
337,493958.541599999996834,5394096.821000000461936,494958.541599999996834,5393096.820999999530613,,
338,493958.541599999996834,5393096.820999999530613,494958.541599999996834,5392096.821000000461936,,
339,493958.541599999996834,5392096.821000000461936,494958.541599999996834,5391096.821000000461936,,
340,493958.541599999996834,5391096.821000000461936,494958.541599999996834,5390096.821000000461936,,
341,493958.541599999996834,5390096.821000000461936,494958.541599999996834,5389096.820999999530613,,
342,493958.541599999996834,5389096.820999999530613,494958.541599999996834,5388096.821000000461936,,
343,493958.541599999996834,5388096.821000000461936,494958.541599999996834,5387096.821000000461936,,
344,493958.541599999996834,5387096.821000000461936,494958.541599999996834,5386096.821000000461936,,
345,493958.541599999996834,5386096.821000000461936,494958.541599999996834,5385096.820999999530613,,
346,493958.541599999996834,5385096.820999999530613,494958.541599999996834,5384096.821000000461936,,
347,493958.541599999996834,5384096.821000000461936,494958.541599999996834,5383096.821000000461936,,
348,493958.541599999996834,5383096.821000000461936,494958.541599999996834,5382096.821000000461936,,
349,493958.541599999996834,5382096.821000000461936,494958.541599999996834,5381096.820999999530613,,
350,493958.541599999996834,5381096.820999999530613,494958.541599999996834,5380096.821000000461936,,
351,493958.541599999996834,5380096.821000000461936,494958.541599999996834,5379096.821000000461936,,
352,493958.541599999996834,5379096.821000000461936,494958.541599999996834,5378096.821000000461936,,
353,493958.541599999996834,5378096.821000000461936,494958.541599999996834,5377096.820999999530613,,
354,493958.541599999996834,5377096.820999999530613,494958.541599999996834,5376096.821000000461936,,
355,493958.541599999996834,5376096.821000000461936,494958.541599999996834,5375096.821000000461936,,
356,493958.541599999996834,5375096.821000000461936,494958.541599999996834,5374096.821000000461936,,
357,493958.541599999996834,5374096.821000000461936,494958.541599999996834,5373096.820999999530613,,
358,493958.541599999996834,5373096.820999999530613,494958.541599999996834,5372096.821000000461936,,
359,493958.541599999996834,5372096.821000000461936,494958.541599999996834,5371096.821000000461936,,
360,493958.541599999996834,5371096.821000000461936,494958.541599999996834,5370096.821000000461936,,
361,493958.541599999996834,5370096.821000000461936,494958.541599999996834,5369096.820999999530613,,
362,493958.541599999996834,5369096.820999999530613,494958.541599999996834,5368096.821000000461936,,
363,493958.541599999996834,5368096.821000000461936,494958.541599999996834,5367096.821000000461936,,
364,493958.541599999996834,5367096.821000000461936,494958.541599999996834,5366096.821000000461936,,
365,493958.541599999996834,5366096.821000000461936,494958.541599999996834,5365096.820999999530613,,
366,493958.541599999996834,5365096.820999999530613,494958.541599999996834,5364096.821000000461936,,
367,493958.541599999996834,5364096.821000000461936,494958.541599999996834,5363096.821000000461936,,
368,493958.541599999996834,5363096.821000000461936,494958.541599999996834,5362096.821000000461936,,
369,493958.541599999996834,5362096.821000000461936,494958.541599999996834,5361096.820999999530613,,
370,493958.541599999996834,5361096.820999999530613,494958.541599999996834,5360096.821000000461936,,
371,494958.541599999996834,5397096.820999999530613,495958.541599999996834,5396096.821000000461936,,
372,494958.541599999996834,5396096.821000000461936,495958.541599999996834,5395096.821000000461936,,
373,494958.541599999996834,5395096.821000000461936,495958.541599999996834,5394096.821000000461936,,
374,494958.541599999996834,5394096.821000000461936,495958.541599999996834,5393096.820999999530613,,
375,494958.541599999996834,5393096.820999999530613,495958.541599999996834,5392096.821000000461936,,
376,494958.541599999996834,5392096.821000000461936,495958.541599999996834,5391096.821000000461936,,
377,494958.541599999996834,5391096.821000000461936,495958.541599999996834,5390096.821000000461936,,
378,494958.541599999996834,5390096.821000000461936,495958.541599999996834,5389096.820999999530613,,
379,494958.541599999996834,5389096.820999999530613,495958.541599999996834,5388096.821000000461936,,
380,494958.541599999996834,5388096.821000000461936,495958.541599999996834,5387096.821000000461936,,
381,494958.541599999996834,5387096.821000000461936,495958.541599999996834,5386096.821000000461936,,
382,494958.541599999996834,5386096.821000000461936,495958.541599999996834,5385096.820999999530613,,
383,494958.541599999996834,5385096.820999999530613,495958.541599999996834,5384096.821000000461936,,
384,494958.541599999996834,5384096.821000000461936,495958.541599999996834,5383096.821000000461936,,
385,494958.541599999996834,5383096.821000000461936,495958.541599999996834,5382096.821000000461936,,
386,494958.541599999996834,5382096.821000000461936,495958.541599999996834,5381096.820999999530613,,
387,494958.541599999996834,5381096.820999999530613,495958.541599999996834,5380096.821000000461936,,
388,494958.541599999996834,5380096.821000000461936,495958.541599999996834,5379096.821000000461936,,
389,494958.541599999996834,5379096.821000000461936,495958.541599999996834,5378096.821000000461936,,
390,494958.541599999996834,5378096.821000000461936,495958.541599999996834,5377096.820999999530613,,
391,494958.541599999996834,5377096.820999999530613,495958.541599999996834,5376096.821000000461936,,
392,494958.541599999996834,5376096.821000000461936,495958.541599999996834,5375096.821000000461936,,
393,494958.541599999996834,5375096.821000000461936,495958.541599999996834,5374096.821000000461936,,
394,494958.541599999996834,5374096.821000000461936,495958.541599999996834,5373096.820999999530613,,
395,494958.541599999996834,5373096.820999999530613,495958.541599999996834,5372096.821000000461936,,
396,494958.541599999996834,5372096.821000000461936,495958.541599999996834,5371096.821000000461936,,
397,494958.541599999996834,5371096.821000000461936,495958.541599999996834,5370096.821000000461936,,
398,494958.541599999996834,5370096.821000000461936,495958.541599999996834,5369096.820999999530613,,
399,494958.541599999996834,5369096.820999999530613,495958.541599999996834,5368096.821000000461936,,
400,494958.541599999996834,5368096.821000000461936,495958.541599999996834,5367096.821000000461936,,
401,494958.541599999996834,5367096.821000000461936,495958.541599999996834,5366096.821000000461936,,
402,494958.541599999996834,5366096.821000000461936,495958.541599999996834,5365096.820999999530613,,
403,494958.541599999996834,5365096.820999999530613,495958.541599999996834,5364096.821000000461936,,
404,494958.541599999996834,5364096.821000000461936,495958.541599999996834,5363096.821000000461936,,
405,494958.541599999996834,5363096.821000000461936,495958.541599999996834,5362096.821000000461936,,
406,494958.541599999996834,5362096.821000000461936,495958.541599999996834,5361096.820999999530613,,
407,494958.541599999996834,5361096.820999999530613,495958.541599999996834,5360096.821000000461936,,
408,495958.541599999996834,5397096.820999999530613,496958.541599999996834,5396096.821000000461936,,
409,495958.541599999996834,5396096.821000000461936,496958.541599999996834,5395096.821000000461936,,
410,495958.541599999996834,5395096.821000000461936,496958.541599999996834,5394096.821000000461936,,
411,495958.541599999996834,5394096.821000000461936,496958.541599999996834,5393096.820999999530613,,
412,495958.541599999996834,5393096.820999999530613,496958.541599999996834,5392096.821000000461936,,
413,495958.541599999996834,5392096.821000000461936,496958.541599999996834,5391096.821000000461936,,
414,495958.541599999996834,5391096.821000000461936,496958.541599999996834,5390096.821000000461936,,
415,495958.541599999996834,5390096.821000000461936,496958.541599999996834,5389096.820999999530613,,
416,495958.541599999996834,5389096.820999999530613,496958.541599999996834,5388096.821000000461936,,
417,495958.541599999996834,5388096.821000000461936,496958.541599999996834,5387096.821000000461936,,
418,495958.541599999996834,5387096.821000000461936,496958.541599999996834,5386096.821000000461936,,
419,495958.541599999996834,5386096.821000000461936,496958.541599999996834,5385096.820999999530613,,
420,495958.541599999996834,5385096.820999999530613,496958.541599999996834,5384096.821000000461936,,
421,495958.541599999996834,5384096.821000000461936,496958.541599999996834,5383096.821000000461936,,
422,495958.541599999996834,5383096.821000000461936,496958.541599999996834,5382096.821000000461936,,
425,495958.541599999996834,5380096.821000000461936,496958.541599999996834,5379096.821000000461936,,
426,495958.541599999996834,5379096.821000000461936,496958.541599999996834,5378096.821000000461936,,
427,495958.541599999996834,5378096.821000000461936,496958.541599999996834,5377096.820999999530613,,
428,495958.541599999996834,5377096.820999999530613,496958.541599999996834,5376096.821000000461936,,
429,495958.541599999996834,5376096.821000000461936,496958.541599999996834,5375096.821000000461936,,
430,495958.541599999996834,5375096.821000000461936,496958.541599999996834,5374096.821000000461936,,
431,495958.541599999996834,5374096.821000000461936,496958.541599999996834,5373096.820999999530613,,
432,495958.541599999996834,5373096.820999999530613,496958.541599999996834,5372096.821000000461936,,
433,495958.541599999996834,5372096.821000000461936,496958.541599999996834,5371096.821000000461936,,
434,495958.541599999996834,5371096.821000000461936,496958.541599999996834,5370096.821000000461936,,
435,495958.541599999996834,5370096.821000000461936,496958.541599999996834,5369096.820999999530613,,
436,495958.541599999996834,5369096.820999999530613,496958.541599999996834,5368096.821000000461936,,
437,495958.541599999996834,5368096.821000000461936,496958.541599999996834,5367096.821000000461936,,
438,495958.541599999996834,5367096.821000000461936,496958.541599999996834,5366096.821000000461936,,
439,495958.541599999996834,5366096.821000000461936,496958.541599999996834,5365096.820999999530613,,
440,495958.541599999996834,5365096.820999999530613,496958.541599999996834,5364096.821000000461936,,
441,495958.541599999996834,5364096.821000000461936,496958.541599999996834,5363096.821000000461936,,
442,495958.541599999996834,5363096.821000000461936,496958.541599999996834,5362096.821000000461936,,
443,495958.541599999996834,5362096.821000000461936,496958.541599999996834,5361096.820999999530613,,
444,495958.541599999996834,5361096.820999999530613,496958.541599999996834,5360096.821000000461936,,
445,496958.541599999996834,5397096.820999999530613,497958.541599999996834,5396096.821000000461936,,
446,496958.541599999996834,5396096.821000000461936,497958.541599999996834,5395096.821000000461936,,
447,496958.541599999996834,5395096.821000000461936,497958.541599999996834,5394096.821000000461936,,
448,496958.541599999996834,5394096.821000000461936,497958.541599999996834,5393096.820999999530613,,
449,496958.541599999996834,5393096.820999999530613,497958.541599999996834,5392096.821000000461936,,
450,496958.541599999996834,5392096.821000000461936,497958.541599999996834,5391096.821000000461936,,
451,496958.541599999996834,5391096.821000000461936,497958.541599999996834,5390096.821000000461936,,
452,496958.541599999996834,5390096.821000000461936,497958.541599999996834,5389096.820999999530613,,
453,496958.541599999996834,5389096.820999999530613,497958.541599999996834,5388096.821000000461936,,
454,496958.541599999996834,5388096.821000000461936,497958.541599999996834,5387096.821000000461936,,
455,496958.541599999996834,5387096.821000000461936,497958.541599999996834,5386096.821000000461936,,
456,496958.541599999996834,5386096.821000000461936,497958.541599999996834,5385096.820999999530613,,
457,496958.541599999996834,5385096.820999999530613,497958.541599999996834,5384096.821000000461936,,
458,496958.541599999996834,5384096.821000000461936,497958.541599999996834,5383096.821000000461936,,
459,496958.541599999996834,5383096.821000000461936,497958.541599999996834,5382096.821000000461936,,
463,496958.541599999996834,5379096.821000000461936,497958.541599999996834,5378096.821000000461936,,
464,496958.541599999996834,5378096.821000000461936,497958.541599999996834,5377096.820999999530613,,
465,496958.541599999996834,5377096.820999999530613,497958.541599999996834,5376096.821000000461936,,
466,496958.541599999996834,5376096.821000000461936,497958.541599999996834,5375096.821000000461936,,
467,496958.541599999996834,5375096.821000000461936,497958.541599999996834,5374096.821000000461936,,
468,496958.541599999996834,5374096.821000000461936,497958.541599999996834,5373096.820999999530613,,
469,496958.541599999996834,5373096.820999999530613,497958.541599999996834,5372096.821000000461936,,
470,496958.541599999996834,5372096.821000000461936,497958.541599999996834,5371096.821000000461936,,
471,496958.541599999996834,5371096.821000000461936,497958.541599999996834,5370096.821000000461936,,
472,496958.541599999996834,5370096.821000000461936,497958.541599999996834,5369096.820999999530613,,
473,496958.541599999996834,5369096.820999999530613,497958.541599999996834,5368096.821000000461936,,
474,496958.541599999996834,5368096.821000000461936,497958.541599999996834,5367096.821000000461936,,
475,496958.541599999996834,5367096.821000000461936,497958.541599999996834,5366096.821000000461936,,
476,496958.541599999996834,5366096.821000000461936,497958.541599999996834,5365096.820999999530613,,
477,496958.541599999996834,5365096.820999999530613,497958.541599999996834,5364096.821000000461936,,
478,496958.541599999996834,5364096.821000000461936,497958.541599999996834,5363096.821000000461936,,
479,496958.541599999996834,5363096.821000000461936,497958.541599999996834,5362096.821000000461936,,
480,496958.541599999996834,5362096.821000000461936,497958.541599999996834,5361096.820999999530613,,
481,496958.541599999996834,5361096.820999999530613,497958.541599999996834,5360096.821000000461936,,
482,497958.541599999996834,5397096.820999999530613,498958.541599999996834,5396096.821000000461936,,
483,497958.541599999996834,5396096.821000000461936,498958.541599999996834,5395096.821000000461936,,
484,497958.541599999996834,5395096.821000000461936,498958.541599999996834,5394096.821000000461936,,
485,497958.541599999996834,5394096.821000000461936,498958.541599999996834,5393096.820999999530613,,
486,497958.541599999996834,5393096.820999999530613,498958.541599999996834,5392096.821000000461936,,
487,497958.541599999996834,5392096.821000000461936,498958.541599999996834,5391096.821000000461936,,
488,497958.541599999996834,5391096.821000000461936,498958.541599999996834,5390096.821000000461936,,
489,497958.541599999996834,5390096.821000000461936,498958.541599999996834,5389096.820999999530613,,
490,497958.541599999996834,5389096.820999999530613,498958.541599999996834,5388096.821000000461936,,
491,497958.541599999996834,5388096.821000000461936,498958.541599999996834,5387096.821000000461936,,
492,497958.541599999996834,5387096.821000000461936,498958.541599999996834,5386096.821000000461936,,
493,497958.541599999996834,5386096.821000000461936,498958.541599999996834,5385096.820999999530613,,
494,497958.541599999996834,5385096.820999999530613,498958.541599999996834,5384096.821000000461936,,
495,497958.541599999996834,5384096.821000000461936,498958.541599999996834,5383096.821000000461936,,
496,497958.541599999996834,5383096.821000000461936,498958.541599999996834,5382096.821000000461936,,
497,497958.541599999996834,5382096.821000000461936,498958.541599999996834,5381096.820999999530613,,
500,497958.541599999996834,5379096.821000000461936,498958.541599999996834,5378096.821000000461936,,
501,497958.541599999996834,5378096.821000000461936,498958.541599999996834,5377096.820999999530613,,
502,497958.541599999996834,5377096.820999999530613,498958.541599999996834,5376096.821000000461936,,
503,497958.541599999996834,5376096.821000000461936,498958.541599999996834,5375096.821000000461936,,
504,497958.541599999996834,5375096.821000000461936,498958.541599999996834,5374096.821000000461936,,
505,497958.541599999996834,5374096.821000000461936,498958.541599999996834,5373096.820999999530613,,
506,497958.541599999996834,5373096.820999999530613,498958.541599999996834,5372096.821000000461936,,
507,497958.541599999996834,5372096.821000000461936,498958.541599999996834,5371096.821000000461936,,
508,497958.541599999996834,5371096.821000000461936,498958.541599999996834,5370096.821000000461936,,
509,497958.541599999996834,5370096.821000000461936,498958.541599999996834,5369096.820999999530613,,
510,497958.541599999996834,5369096.820999999530613,498958.541599999996834,5368096.821000000461936,,
511,497958.541599999996834,5368096.821000000461936,498958.541599999996834,5367096.821000000461936,,
512,497958.541599999996834,5367096.821000000461936,498958.541599999996834,5366096.821000000461936,,
513,497958.541599999996834,5366096.821000000461936,498958.541599999996834,5365096.820999999530613,,
514,497958.541599999996834,5365096.820999999530613,498958.541599999996834,5364096.821000000461936,,
515,497958.541599999996834,5364096.821000000461936,498958.541599999996834,5363096.821000000461936,,
516,497958.541599999996834,5363096.821000000461936,498958.541599999996834,5362096.821000000461936,,
517,497958.541599999996834,5362096.821000000461936,498958.541599999996834,5361096.820999999530613,,
518,497958.541599999996834,5361096.820999999530613,498958.541599999996834,5360096.821000000461936,,
519,498958.541599999996834,5397096.820999999530613,499958.541599999996834,5396096.821000000461936,,
520,498958.541599999996834,5396096.821000000461936,499958.541599999996834,5395096.821000000461936,,
521,498958.541599999996834,5395096.821000000461936,499958.541599999996834,5394096.821000000461936,,
522,498958.541599999996834,5394096.821000000461936,499958.541599999996834,5393096.820999999530613,,
523,498958.541599999996834,5393096.820999999530613,499958.541599999996834,5392096.821000000461936,,
524,498958.541599999996834,5392096.821000000461936,499958.541599999996834,5391096.821000000461936,,
525,498958.541599999996834,5391096.821000000461936,499958.541599999996834,5390096.821000000461936,,
526,498958.541599999996834,5390096.821000000461936,499958.541599999996834,5389096.820999999530613,,
527,498958.541599999996834,5389096.820999999530613,499958.541599999996834,5388096.821000000461936,,
528,498958.541599999996834,5388096.821000000461936,499958.541599999996834,5387096.821000000461936,,
529,498958.541599999996834,5387096.821000000461936,499958.541599999996834,5386096.821000000461936,,
530,498958.541599999996834,5386096.821000000461936,499958.541599999996834,5385096.820999999530613,,
531,498958.541599999996834,5385096.820999999530613,499958.541599999996834,5384096.821000000461936,,
532,498958.541599999996834,5384096.821000000461936,499958.541599999996834,5383096.821000000461936,,
533,498958.541599999996834,5383096.821000000461936,499958.541599999996834,5382096.821000000461936,,
534,498958.541599999996834,5382096.821000000461936,499958.541599999996834,5381096.820999999530613,,
535,498958.541599999996834,5381096.820999999530613,499958.541599999996834,5380096.821000000461936,,
538,498958.541599999996834,5378096.821000000461936,499958.541599999996834,5377096.820999999530613,,
539,498958.541599999996834,5377096.820999999530613,499958.541599999996834,5376096.821000000461936,,
540,498958.541599999996834,5376096.821000000461936,499958.541599999996834,5375096.821000000461936,,
541,498958.541599999996834,5375096.821000000461936,499958.541599999996834,5374096.821000000461936,,
542,498958.541599999996834,5374096.821000000461936,499958.541599999996834,5373096.820999999530613,,
543,498958.541599999996834,5373096.820999999530613,499958.541599999996834,5372096.821000000461936,,
544,498958.541599999996834,5372096.821000000461936,499958.541599999996834,5371096.821000000461936,,
545,498958.541599999996834,5371096.821000000461936,499958.541599999996834,5370096.821000000461936,,
546,498958.541599999996834,5370096.821000000461936,499958.541599999996834,5369096.820999999530613,,
547,498958.541599999996834,5369096.820999999530613,499958.541599999996834,5368096.821000000461936,,
548,498958.541599999996834,5368096.821000000461936,499958.541599999996834,5367096.821000000461936,,
549,498958.541599999996834,5367096.821000000461936,499958.541599999996834,5366096.821000000461936,,
550,498958.541599999996834,5366096.821000000461936,499958.541599999996834,5365096.820999999530613,,
551,498958.541599999996834,5365096.820999999530613,499958.541599999996834,5364096.821000000461936,,
552,498958.541599999996834,5364096.821000000461936,499958.541599999996834,5363096.821000000461936,,
553,498958.541599999996834,5363096.821000000461936,499958.541599999996834,5362096.821000000461936,,
554,498958.541599999996834,5362096.821000000461936,499958.541599999996834,5361096.820999999530613,,
555,498958.541599999996834,5361096.820999999530613,499958.541599999996834,5360096.821000000461936,,
556,499958.541599999996834,5397096.820999999530613,500958.541599999996834,5396096.821000000461936,,
557,499958.541599999996834,5396096.821000000461936,500958.541599999996834,5395096.821000000461936,,
558,499958.541599999996834,5395096.821000000461936,500958.541599999996834,5394096.821000000461936,,
559,499958.541599999996834,5394096.821000000461936,500958.541599999996834,5393096.820999999530613,,
560,499958.541599999996834,5393096.820999999530613,500958.541599999996834,5392096.821000000461936,,
561,499958.541599999996834,5392096.821000000461936,500958.541599999996834,5391096.821000000461936,,
562,499958.541599999996834,5391096.821000000461936,500958.541599999996834,5390096.821000000461936,,
563,499958.541599999996834,5390096.821000000461936,500958.541599999996834,5389096.820999999530613,,
564,499958.541599999996834,5389096.820999999530613,500958.541599999996834,5388096.821000000461936,,
565,499958.541599999996834,5388096.821000000461936,500958.541599999996834,5387096.821000000461936,,
566,499958.541599999996834,5387096.821000000461936,500958.541599999996834,5386096.821000000461936,,
567,499958.541599999996834,5386096.821000000461936,500958.541599999996834,5385096.820999999530613,,
568,499958.541599999996834,5385096.820999999530613,500958.541599999996834,5384096.821000000461936,,
569,499958.541599999996834,5384096.821000000461936,500958.541599999996834,5383096.821000000461936,,
570,499958.541599999996834,5383096.821000000461936,500958.541599999996834,5382096.821000000461936,,
571,499958.541599999996834,5382096.821000000461936,500958.541599999996834,5381096.820999999530613,,
572,499958.541599999996834,5381096.820999999530613,500958.541599999996834,5380096.821000000461936,,
573,499958.541599999996834,5380096.821000000461936,500958.541599999996834,5379096.821000000461936,,
576,499958.541599999996834,5377096.820999999530613,500958.541599999996834,5376096.821000000461936,,
577,499958.541599999996834,5376096.821000000461936,500958.541599999996834,5375096.821000000461936,,
578,499958.541599999996834,5375096.821000000461936,500958.541599999996834,5374096.821000000461936,,
579,499958.541599999996834,5374096.821000000461936,500958.541599999996834,5373096.820999999530613,,
580,499958.541599999996834,5373096.820999999530613,500958.541599999996834,5372096.821000000461936,,
581,499958.541599999996834,5372096.821000000461936,500958.541599999996834,5371096.821000000461936,,
582,499958.541599999996834,5371096.821000000461936,500958.541599999996834,5370096.821000000461936,,
583,499958.541599999996834,5370096.821000000461936,500958.541599999996834,5369096.820999999530613,,
584,499958.541599999996834,5369096.820999999530613,500958.541599999996834,5368096.821000000461936,,
585,499958.541599999996834,5368096.821000000461936,500958.541599999996834,5367096.821000000461936,,
586,499958.541599999996834,5367096.821000000461936,500958.541599999996834,5366096.821000000461936,,
587,499958.541599999996834,5366096.821000000461936,500958.541599999996834,5365096.820999999530613,,
588,499958.541599999996834,5365096.820999999530613,500958.541599999996834,5364096.821000000461936,,
589,499958.541599999996834,5364096.821000000461936,500958.541599999996834,5363096.821000000461936,,
590,499958.541599999996834,5363096.821000000461936,500958.541599999996834,5362096.821000000461936,,
591,499958.541599999996834,5362096.821000000461936,500958.541599999996834,5361096.820999999530613,,
592,499958.541599999996834,5361096.820999999530613,500958.541599999996834,5360096.821000000461936,,
593,500958.541599999996834,5397096.820999999530613,501958.541599999996834,5396096.821000000461936,,
594,500958.541599999996834,5396096.821000000461936,501958.541599999996834,5395096.821000000461936,,
595,500958.541599999996834,5395096.821000000461936,501958.541599999996834,5394096.821000000461936,,
596,500958.541599999996834,5394096.821000000461936,501958.541599999996834,5393096.820999999530613,,
597,500958.541599999996834,5393096.820999999530613,501958.541599999996834,5392096.821000000461936,,
598,500958.541599999996834,5392096.821000000461936,501958.541599999996834,5391096.821000000461936,,
599,500958.541599999996834,5391096.821000000461936,501958.541599999996834,5390096.821000000461936,,
600,500958.541599999996834,5390096.821000000461936,501958.541599999996834,5389096.820999999530613,,
601,500958.541599999996834,5389096.820999999530613,501958.541599999996834,5388096.821000000461936,,
602,500958.541599999996834,5388096.821000000461936,501958.541599999996834,5387096.821000000461936,,
603,500958.541599999996834,5387096.821000000461936,501958.541599999996834,5386096.821000000461936,,
604,500958.541599999996834,5386096.821000000461936,501958.541599999996834,5385096.820999999530613,,
605,500958.541599999996834,5385096.820999999530613,501958.541599999996834,5384096.821000000461936,,
606,500958.541599999996834,5384096.821000000461936,501958.541599999996834,5383096.821000000461936,,
607,500958.541599999996834,5383096.821000000461936,501958.541599999996834,5382096.821000000461936,,
608,500958.541599999996834,5382096.821000000461936,501958.541599999996834,5381096.820999999530613,,
609,500958.541599999996834,5381096.820999999530613,501958.541599999996834,5380096.821000000461936,,
610,500958.541599999996834,5380096.821000000461936,501958.541599999996834,5379096.821000000461936,,
611,500958.541599999996834,5379096.821000000461936,501958.541599999996834,5378096.821000000461936,,
614,500958.541599999996834,5376096.821000000461936,501958.541599999996834,5375096.821000000461936,,
615,500958.541599999996834,5375096.821000000461936,501958.541599999996834,5374096.821000000461936,,
616,500958.541599999996834,5374096.821000000461936,501958.541599999996834,5373096.820999999530613,,
617,500958.541599999996834,5373096.820999999530613,501958.541599999996834,5372096.821000000461936,,
618,500958.541599999996834,5372096.821000000461936,501958.541599999996834,5371096.821000000461936,,
619,500958.541599999996834,5371096.821000000461936,501958.541599999996834,5370096.821000000461936,,
620,500958.541599999996834,5370096.821000000461936,501958.541599999996834,5369096.820999999530613,,
621,500958.541599999996834,5369096.820999999530613,501958.541599999996834,5368096.821000000461936,,
622,500958.541599999996834,5368096.821000000461936,501958.541599999996834,5367096.821000000461936,,
623,500958.541599999996834,5367096.821000000461936,501958.541599999996834,5366096.821000000461936,,
624,500958.541599999996834,5366096.821000000461936,501958.541599999996834,5365096.820999999530613,,
625,500958.541599999996834,5365096.820999999530613,501958.541599999996834,5364096.821000000461936,,
626,500958.541599999996834,5364096.821000000461936,501958.541599999996834,5363096.821000000461936,,
627,500958.541599999996834,5363096.821000000461936,501958.541599999996834,5362096.821000000461936,,
628,500958.541599999996834,5362096.821000000461936,501958.541599999996834,5361096.820999999530613,,
629,500958.541599999996834,5361096.820999999530613,501958.541599999996834,5360096.821000000461936,,
630,501958.541599999996834,5397096.820999999530613,502958.541599999996834,5396096.821000000461936,,
631,501958.541599999996834,5396096.821000000461936,502958.541599999996834,5395096.821000000461936,,
632,501958.541599999996834,5395096.821000000461936,502958.541599999996834,5394096.821000000461936,,
633,501958.541599999996834,5394096.821000000461936,502958.541599999996834,5393096.820999999530613,,
634,501958.541599999996834,5393096.820999999530613,502958.541599999996834,5392096.821000000461936,,
635,501958.541599999996834,5392096.821000000461936,502958.541599999996834,5391096.821000000461936,,
636,501958.541599999996834,5391096.821000000461936,502958.541599999996834,5390096.821000000461936,,
637,501958.541599999996834,5390096.821000000461936,502958.541599999996834,5389096.820999999530613,,
638,501958.541599999996834,5389096.820999999530613,502958.541599999996834,5388096.821000000461936,,
639,501958.541599999996834,5388096.821000000461936,502958.541599999996834,5387096.821000000461936,,
640,501958.541599999996834,5387096.821000000461936,502958.541599999996834,5386096.821000000461936,,
641,501958.541599999996834,5386096.821000000461936,502958.541599999996834,5385096.820999999530613,,
642,501958.541599999996834,5385096.820999999530613,502958.541599999996834,5384096.821000000461936,,
643,501958.541599999996834,5384096.821000000461936,502958.541599999996834,5383096.821000000461936,,
644,501958.541599999996834,5383096.821000000461936,502958.541599999996834,5382096.821000000461936,,
645,501958.541599999996834,5382096.821000000461936,502958.541599999996834,5381096.820999999530613,,
646,501958.541599999996834,5381096.820999999530613,502958.541599999996834,5380096.821000000461936,,
647,501958.541599999996834,5380096.821000000461936,502958.541599999996834,5379096.821000000461936,,
648,501958.541599999996834,5379096.821000000461936,502958.541599999996834,5378096.821000000461936,,
653,501958.541599999996834,5374096.821000000461936,502958.541599999996834,5373096.820999999530613,,
654,501958.541599999996834,5373096.820999999530613,502958.541599999996834,5372096.821000000461936,,
655,501958.541599999996834,5372096.821000000461936,502958.541599999996834,5371096.821000000461936,,
656,501958.541599999996834,5371096.821000000461936,502958.541599999996834,5370096.821000000461936,,
657,501958.541599999996834,5370096.821000000461936,502958.541599999996834,5369096.820999999530613,,
658,501958.541599999996834,5369096.820999999530613,502958.541599999996834,5368096.821000000461936,,
659,501958.541599999996834,5368096.821000000461936,502958.541599999996834,5367096.821000000461936,,
660,501958.541599999996834,5367096.821000000461936,502958.541599999996834,5366096.821000000461936,,
661,501958.541599999996834,5366096.821000000461936,502958.541599999996834,5365096.820999999530613,,
662,501958.541599999996834,5365096.820999999530613,502958.541599999996834,5364096.821000000461936,,
663,501958.541599999996834,5364096.821000000461936,502958.541599999996834,5363096.821000000461936,,
664,501958.541599999996834,5363096.821000000461936,502958.541599999996834,5362096.821000000461936,,
665,501958.541599999996834,5362096.821000000461936,502958.541599999996834,5361096.820999999530613,,
666,501958.541599999996834,5361096.820999999530613,502958.541599999996834,5360096.821000000461936,,
667,502958.541599999996834,5397096.820999999530613,503958.541599999996834,5396096.821000000461936,,
668,502958.541599999996834,5396096.821000000461936,503958.541599999996834,5395096.821000000461936,,
669,502958.541599999996834,5395096.821000000461936,503958.541599999996834,5394096.821000000461936,,
670,502958.541599999996834,5394096.821000000461936,503958.541599999996834,5393096.820999999530613,,
671,502958.541599999996834,5393096.820999999530613,503958.541599999996834,5392096.821000000461936,,
672,502958.541599999996834,5392096.821000000461936,503958.541599999996834,5391096.821000000461936,,
673,502958.541599999996834,5391096.821000000461936,503958.541599999996834,5390096.821000000461936,,
674,502958.541599999996834,5390096.821000000461936,503958.541599999996834,5389096.820999999530613,,
675,502958.541599999996834,5389096.820999999530613,503958.541599999996834,5388096.821000000461936,,
676,502958.541599999996834,5388096.821000000461936,503958.541599999996834,5387096.821000000461936,,
677,502958.541599999996834,5387096.821000000461936,503958.541599999996834,5386096.821000000461936,,
