grid_id,left_bound,top_bound,right_bound,bottom_bound,latitude,longitude,lat_deg,long_deg,name,number,Direction,length(m),EW Joined layer_left,EW Joined layer_top,EW Joined layer_right,EW Joined layer_bottom,EW Joined layer_latitude,EW Joined layer_longitude,EW Joined layer_lat_deg,EW Joined layer_long_deg,EW Joined_name,EW Joined layer_number,EW Joined layer_Direction,EW Joined_length(m)
100,486958.5416,5372096.821,487958.5416,5371096.821,5371597,487459,48.497367,-123.169764,Haro Strait,63,NS,43510.5331,486958.5416,5372096.821,487958.5416,5371096.821,5371597,487459,48.497367,-123.169764,Haro Strait,74,EW,14109.5066
101,486958.5416,5371096.821,487958.5416,5370096.821,5370597,487459,48.488371,-123.169734,Haro Strait,63,NS,43510.5331,486958.5416,5371096.821,487958.5416,5370096.821,5370597,487459,48.488371,-123.169734,Haro Strait,75,EW,14784.4771
102,486958.5416,5370096.821,487958.5416,5369096.821,5369597,487459,48.479374,-123.169704,Haro Strait,63,NS,43510.5331,486958.5416,5370096.821,487958.5416,5369096.821,5369597,487459,48.479374,-123.169704,Haro Strait,76,EW,17415.5094
103,486958.5416,5369096.821,487958.5416,5368096.821,5368597,487459,48.470378,-123.169674,Haro Strait,63,NS,43510.5331,486958.5416,5369096.821,487958.5416,5368096.821,5368597,487459,48.470378,-123.169674,Haro Strait,77,EW,17174.6275
104,486958.5416,5368096.821,487958.5416,5367096.821,5367597,487459,48.461381,-123.169644,Haro Strait,63,NS,43510.5331,486958.5416,5368096.821,487958.5416,5367096.821,5367597,487459,48.461381,-123.169644,Haro Strait,78,EW,17270.8059
105,486958.5416,5367096.821,487958.5416,5366096.821,5366597,487459,48.452385,-123.169614,Haro Strait,63,NS,43510.5331,486958.5416,5367096.821,487958.5416,5366096.821,5366597,487459,48.452385,-123.169614,Haro Strait,79,EW,21826.6995
106,486958.5416,5366096.821,487958.5416,5365096.821,5365597,487459,48.443389,-123.169584,Haro Strait,63,NS,43510.5331,486958.5416,5366096.821,487958.5416,5365096.821,5365597,487459,48.443389,-123.169584,Strait of Juan de Fuca,80,EW,25011.8293
107,486958.5416,5365096.821,487958.5416,5364096.821,5364597,487459,48.434392,-123.169555,Haro Strait,63,NS,43510.5331,486958.5416,5365096.821,487958.5416,5364096.821,5364597,487459,48.434392,-123.169555,Strait of Juan de Fuca,81,EW,25390.8147
108,486958.5416,5364096.821,487958.5416,5363096.821,5363597,487459,48.425396,-123.169525,Haro Strait,63,NS,43510.5331,486958.5416,5364096.821,487958.5416,5363096.821,5363597,487459,48.425396,-123.169525,Strait of Juan de Fuca,82,EW,25305.7346
109,486958.5416,5363096.821,487958.5416,5362096.821,5362597,487459,48.416399,-123.169495,Haro Strait,63,NS,43510.5331,486958.5416,5363096.821,487958.5416,5362096.821,5362597,487459,48.416399,-123.169495,Strait of Juan de Fuca,83,EW,46639.2741
110,486958.5416,5362096.821,487958.5416,5361096.821,5361597,487459,48.407403,-123.169465,Haro Strait,63,NS,43510.5331,486958.5416,5362096.821,487958.5416,5361096.821,5361597,487459,48.407403,-123.169465,Strait of Juan de Fuca,84,EW,48031.9372
111,486958.5416,5361096.821,487958.5416,5360096.821,5360597,487459,48.398406,-123.169435,Haro Strait,63,NS,43510.5331,486958.5416,5361096.821,487958.5416,5360096.821,5360597,487459,48.398406,-123.169435,Strait of Juan de Fuca,85,EW,47413.0115
112,487958.5416,5397096.821,488958.5416,5396096.821,5396597,488459,48.722291,-123.156924,Boundary Pass,4,NS,10259.4519,487958.5416,5397096.821,488958.5416,5396096.821,5396597,488459,48.722291,-123.156924,Strait of Georgia,1,EW,42832.6242
113,487958.5416,5396096.821,488958.5416,5395096.821,5395597,488459,48.713295,-123.156896,Boundary Pass,4,NS,10259.4519,487958.5416,5396096.821,488958.5416,5395096.821,5395597,488459,48.713295,-123.156896,Haro Strait,2,EW,18156.5558
114,487958.5416,5395096.821,488958.5416,5394096.821,5394597,488459,48.704299,-123.156868,Boundary Pass,4,NS,10259.4519,487958.5416,5395096.821,488958.5416,5394096.821,5394597,488459,48.704299,-123.156868,Haro Strait,5,EW,18042.9961
115,487958.5416,5394096.821,488958.5416,5393096.821,5393597,488459,48.695303,-123.15684,Boundary Pass,4,NS,10259.4519,487958.5416,5394096.821,488958.5416,5393096.821,5393597,488459,48.695303,-123.15684,Haro Strait,8,EW,21328.1144
116,487958.5416,5393096.821,488958.5416,5392096.821,5392597,488459,48.686307,-123.156812,Boundary Pass,4,NS,10259.4519,487958.5416,5393096.821,488958.5416,5392096.821,5392597,488459,48.686307,-123.156812,Haro Strait,11,EW,12330.0485
117,487958.5416,5392096.821,488958.5416,5391096.821,5391597,488459,48.677311,-123.156784,Boundary Pass,4,NS,10259.4519,487958.5416,5392096.821,488958.5416,5391096.821,5391597,488459,48.677311,-123.156784,Haro Strait,16,EW,9376.4653
118,487958.5416,5391096.821,488958.5416,5390096.821,5390597,488459,48.668315,-123.156756,,,,,487958.5416,5391096.821,488958.5416,5390096.821,5390597,488459,48.668315,-123.156756,,,,
119,487958.5416,5390096.821,488958.5416,5389096.821,5389597,488459,48.659319,-123.156728,New Channel,35,NS,1765.9472,487958.5416,5390096.821,488958.5416,5389096.821,5389597,488459,48.659319,-123.156728,Reid Harbor,27,EW,3141.1131
120,487958.5416,5389096.821,488958.5416,5388096.821,5388597,488459,48.650322,-123.1567,New Channel,35,NS,1765.9472,487958.5416,5389096.821,488958.5416,5388096.821,5388597,488459,48.650322,-123.1567,New Channel,29,EW,4735.1095
121,487958.5416,5388096.821,488958.5416,5387096.821,5387597,488459,48.641326,-123.156672,Spieden Channel,37,NS,3335.4951,487958.5416,5388096.821,488958.5416,5387096.821,5387597,488459,48.641326,-123.156672,Haro Strait,37,EW,13616.3647
122,487958.5416,5387096.821,488958.5416,5386096.821,5386597,488459,48.63233,-123.156644,Spieden Channel,37,NS,3335.4951,487958.5416,5387096.821,488958.5416,5386096.821,5386597,488459,48.63233,-123.156644,San Juan Channel,38,EW,19047.5694
123,487958.5416,5386096.821,488958.5416,5385096.821,5385597,488459,48.623334,-123.156617,Spieden Channel,37,NS,3335.4951,487958.5416,5386096.821,488958.5416,5385096.821,5385597,488459,48.623334,-123.156617,Haro Strait,43,EW,11869.3063
124,487958.5416,5385096.821,488958.5416,5384096.821,5384597,488459,48.614338,-123.156589,Roche Harbor,59,NS,610.7935,487958.5416,5385096.821,488958.5416,5384096.821,5384597,488459,48.614338,-123.156589,Roche Harbor,53,EW,352.3977
125,487958.5416,5384096.821,488958.5416,5383096.821,5383597,488459,48.605342,-123.156561,,,,,487958.5416,5384096.821,488958.5416,5383096.821,5383597,488459,48.605342,-123.156561,,,,
126,487958.5416,5383096.821,488958.5416,5382096.821,5382597,488459,48.596345,-123.156533,,,,636.553,487958.5416,5383096.821,488958.5416,5382096.821,5382597,488459,48.596345,-123.156533,,,,
127,487958.5416,5382096.821,488958.5416,5381096.821,5381597,488459,48.587349,-123.156505,,,,485.828,487958.5416,5382096.821,488958.5416,5381096.821,5381597,488459,48.587349,-123.156505,,,,
128,487958.5416,5381096.821,488958.5416,5380096.821,5380597,488459,48.578353,-123.156478,,,,,487958.5416,5381096.821,488958.5416,5380096.821,5380597,488459,48.578353,-123.156478,,,,
129,487958.5416,5380096.821,488958.5416,5379096.821,5379597,488459,48.569357,-123.15645,,,,453.544,487958.5416,5380096.821,488958.5416,5379096.821,5379597,488459,48.569357,-123.15645,,,,
130,487958.5416,5379096.821,488958.5416,5378096.821,5378597,488459,48.56036,-123.156422,,,,,487958.5416,5379096.821,488958.5416,5378096.821,5378597,488459,48.56036,-123.156422,,,,
131,487958.5416,5378096.821,488958.5416,5377096.821,5377597,488459,48.551364,-123.156394,,,,,487958.5416,5378096.821,488958.5416,5377096.821,5377597,488459,48.551364,-123.156394,,,,
132,487958.5416,5377096.821,488958.5416,5376096.821,5376597,488459,48.542368,-123.156367,,,,,487958.5416,5377096.821,488958.5416,5376096.821,5376597,488459,48.542368,-123.156367,,,,
133,487958.5416,5376096.821,488958.5416,5375096.821,5375597,488459,48.533372,-123.156339,,,,,487958.5416,5376096.821,488958.5416,5375096.821,5375597,488459,48.533372,-123.156339,,,,
134,487958.5416,5375096.821,488958.5416,5374096.821,5374597,488459,48.524375,-123.156311,,,,,487958.5416,5375096.821,488958.5416,5374096.821,5374597,488459,48.524375,-123.156311,Haro Strait,71,EW,15355.3347
135,487958.5416,5374096.821,488958.5416,5373096.821,5373597,488459,48.515379,-123.156284,Haro Strait,136,NS,38984.3464,487958.5416,5374096.821,488958.5416,5373096.821,5373597,488459,48.515379,-123.156284,Haro Strait,72,EW,15839.2669
136,487958.5416,5373096.821,488958.5416,5372096.821,5372597,488459,48.506383,-123.156256,Haro Strait,136,NS,38984.3464,487958.5416,5373096.821,488958.5416,5372096.821,5372597,488459,48.506383,-123.156256,Haro Strait,73,EW,15242.6105
137,487958.5416,5372096.821,488958.5416,5371096.821,5371597,488459,48.497386,-123.156228,Haro Strait,136,NS,38984.3464,487958.5416,5372096.821,488958.5416,5371096.821,5371597,488459,48.497386,-123.156228,Haro Strait,74,EW,14109.5066
138,487958.5416,5371096.821,488958.5416,5370096.821,5370597,488459,48.48839,-123.156201,Haro Strait,136,NS,38984.3464,487958.5416,5371096.821,488958.5416,5370096.821,5370597,488459,48.48839,-123.156201,Haro Strait,75,EW,14784.4771
139,487958.5416,5370096.821,488958.5416,5369096.821,5369597,488459,48.479393,-123.156173,Haro Strait,136,NS,38984.3464,487958.5416,5370096.821,488958.5416,5369096.821,5369597,488459,48.479393,-123.156173,Haro Strait,76,EW,17415.5094
140,487958.5416,5369096.821,488958.5416,5368096.821,5368597,488459,48.470397,-123.156145,Haro Strait,136,NS,38984.3464,487958.5416,5369096.821,488958.5416,5368096.821,5368597,488459,48.470397,-123.156145,Haro Strait,77,EW,17174.6275
141,487958.5416,5368096.821,488958.5416,5367096.821,5367597,488459,48.461401,-123.156118,Haro Strait,136,NS,38984.3464,487958.5416,5368096.821,488958.5416,5367096.821,5367597,488459,48.461401,-123.156118,Haro Strait,78,EW,17270.8059
142,487958.5416,5367096.821,488958.5416,5366096.821,5366597,488459,48.452404,-123.15609,Haro Strait,136,NS,38984.3464,487958.5416,5367096.821,488958.5416,5366096.821,5366597,488459,48.452404,-123.15609,Haro Strait,79,EW,21826.6995
143,487958.5416,5366096.821,488958.5416,5365096.821,5365597,488459,48.443408,-123.156063,Haro Strait,136,NS,38984.3464,487958.5416,5366096.821,488958.5416,5365096.821,5365597,488459,48.443408,-123.156063,Strait of Juan de Fuca,80,EW,25011.8293
144,487958.5416,5365096.821,488958.5416,5364096.821,5364597,488459,48.434411,-123.156035,Haro Strait,136,NS,38984.3464,487958.5416,5365096.821,488958.5416,5364096.821,5364597,488459,48.434411,-123.156035,Strait of Juan de Fuca,81,EW,25390.8147
145,487958.5416,5364096.821,488958.5416,5363096.821,5363597,488459,48.425415,-123.156008,Haro Strait,136,NS,38984.3464,487958.5416,5364096.821,488958.5416,5363096.821,5363597,488459,48.425415,-123.156008,Strait of Juan de Fuca,82,EW,25305.7346
146,487958.5416,5363096.821,488958.5416,5362096.821,5362597,488459,48.416418,-123.15598,Haro Strait,136,NS,38984.3464,487958.5416,5363096.821,488958.5416,5362096.821,5362597,488459,48.416418,-123.15598,Strait of Juan de Fuca,83,EW,46639.2741
147,487958.5416,5362096.821,488958.5416,5361096.821,5361597,488459,48.407422,-123.155952,Haro Strait,136,NS,38984.3464,487958.5416,5362096.821,488958.5416,5361096.821,5361597,488459,48.407422,-123.155952,Strait of Juan de Fuca,84,EW,48031.9372
148,487958.5416,5361096.821,488958.5416,5360096.821,5360597,488459,48.398425,-123.155925,Haro Strait,136,NS,38984.3464,487958.5416,5361096.821,488958.5416,5360096.821,5360597,488459,48.398425,-123.155925,Strait of Juan de Fuca,85,EW,47413.0115
149,488958.5416,5397096.821,489958.5416,5396096.821,5396597,489459,48.722309,-123.143327,Boundary Pass,5,NS,11141.5975,488958.5416,5397096.821,489958.5416,5396096.821,5396597,489459,48.722309,-123.143327,Strait of Georgia,1,EW,42832.6242
150,488958.5416,5396096.821,489958.5416,5395096.821,5395597,489459,48.713313,-123.143302,Boundary Pass,5,NS,11141.5975,488958.5416,5396096.821,489958.5416,5395096.821,5395597,489459,48.713313,-123.143302,Haro Strait,2,EW,18156.5558
151,488958.5416,5395096.821,489958.5416,5394096.821,5394597,489459,48.704317,-123.143276,Boundary Pass,5,NS,11141.5975,488958.5416,5395096.821,489958.5416,5394096.821,5394597,489459,48.704317,-123.143276,Haro Strait,5,EW,18042.9961
152,488958.5416,5394096.821,489958.5416,5393096.821,5393597,489459,48.695321,-123.14325,Boundary Pass,5,NS,11141.5975,488958.5416,5394096.821,489958.5416,5393096.821,5393597,489459,48.695321,-123.14325,Haro Strait,8,EW,21328.1144
153,488958.5416,5393096.821,489958.5416,5392096.821,5392597,489459,48.686325,-123.143225,Boundary Pass,5,NS,11141.5975,488958.5416,5393096.821,489958.5416,5392096.821,5392597,489459,48.686325,-123.143225,Haro Strait,11,EW,12330.0485
154,488958.5416,5392096.821,489958.5416,5391096.821,5391597,489459,48.677328,-123.143199,Boundary Pass,5,NS,11141.5975,488958.5416,5392096.821,489958.5416,5391096.821,5391597,489459,48.677328,-123.143199,Haro Strait,16,EW,9376.4653
155,488958.5416,5391096.821,489958.5416,5390096.821,5390597,489459,48.668332,-123.143174,Boundary Pass,5,NS,11141.5975,488958.5416,5391096.821,489958.5416,5390096.821,5390597,489459,48.668332,-123.143174,Haro Strait,21,EW,12001.903
156,488958.5416,5390096.821,489958.5416,5389096.821,5389597,489459,48.659336,-123.143148,New Channel,36,NS,1678.754,488958.5416,5390096.821,489958.5416,5389096.821,5389597,489459,48.659336,-123.143148,Reid Harbor,27,EW,3141.1131
157,488958.5416,5389096.821,489958.5416,5388096.821,5388597,489459,48.65034,-123.143123,New Channel,36,NS,1678.754,488958.5416,5389096.821,489958.5416,5388096.821,5388597,489459,48.65034,-123.143123,New Channel,29,EW,4735.1095
158,488958.5416,5388096.821,489958.5416,5387096.821,5387597,489459,48.641344,-123.143098,,,,,488958.5416,5388096.821,489958.5416,5387096.821,5387597,489459,48.641344,-123.143098,Haro Strait,37,EW,13616.3647
159,488958.5416,5387096.821,489958.5416,5386096.821,5386597,489459,48.632348,-123.143072,Spieden Channel,38,NS,1853.142,488958.5416,5387096.821,489958.5416,5386096.821,5386597,489459,48.632348,-123.143072,San Juan Channel,38,EW,19047.5694
160,488958.5416,5386096.821,489958.5416,5385096.821,5385597,489459,48.623352,-123.143047,Spieden Channel,38,NS,1853.142,488958.5416,5386096.821,489958.5416,5385096.821,5385597,489459,48.623352,-123.143047,,,,
161,488958.5416,5385096.821,489958.5416,5384096.821,5384597,489459,48.614355,-123.143021,,,,,488958.5416,5385096.821,489958.5416,5384096.821,5384597,489459,48.614355,-123.143021,,,,
162,488958.5416,5384096.821,489958.5416,5383096.821,5383597,489459,48.605359,-123.142996,,,,,488958.5416,5384096.821,489958.5416,5383096.821,5383597,489459,48.605359,-123.142996,,,,535.272
163,488958.5416,5383096.821,489958.5416,5382096.821,5382597,489459,48.596363,-123.14297,,,,,488958.5416,5383096.821,489958.5416,5382096.821,5382597,489459,48.596363,-123.14297,,,,
164,488958.5416,5382096.821,489958.5416,5381096.821,5381597,489459,48.587367,-123.142945,,,,,488958.5416,5382096.821,489958.5416,5381096.821,5381597,489459,48.587367,-123.142945,,,,
165,488958.5416,5381096.821,489958.5416,5380096.821,5380597,489459,48.578371,-123.14292,,,,,488958.5416,5381096.821,489958.5416,5380096.821,5380597,489459,48.578371,-123.14292,,,,
166,488958.5416,5380096.821,489958.5416,5379096.821,5379597,489459,48.569374,-123.142894,,,,,488958.5416,5380096.821,489958.5416,5379096.821,5379597,489459,48.569374,-123.142894,,,,
167,488958.5416,5379096.821,489958.5416,5378096.821,5378597,489459,48.560378,-123.142869,,,,,488958.5416,5379096.821,489958.5416,5378096.821,5378597,489459,48.560378,-123.142869,,,,
168,488958.5416,5378096.821,489958.5416,5377096.821,5377597,489459,48.551382,-123.142844,,,,,488958.5416,5378096.821,489958.5416,5377096.821,5377597,489459,48.551382,-123.142844,,,,
169,488958.5416,5377096.821,489958.5416,5376096.821,5376597,489459,48.542385,-123.142818,,,,,488958.5416,5377096.821,489958.5416,5376096.821,5376597,489459,48.542385,-123.142818,,,,
170,488958.5416,5376096.821,489958.5416,5375096.821,5375597,489459,48.533389,-123.142793,,,,,488958.5416,5376096.821,489958.5416,5375096.821,5375597,489459,48.533389,-123.142793,,,,
171,488958.5416,5375096.821,489958.5416,5374096.821,5374597,489459,48.524393,-123.142768,,,,,488958.5416,5375096.821,489958.5416,5374096.821,5374597,489459,48.524393,-123.142768,,,,
172,488958.5416,5374096.821,489958.5416,5373096.821,5373597,489459,48.515396,-123.142743,,,,,488958.5416,5374096.821,489958.5416,5373096.821,5373597,489459,48.515396,-123.142743,,,,
173,488958.5416,5373096.821,489958.5416,5372096.821,5372597,489459,48.5064,-123.142717,Haro Strait,135,NS,36906.0408,488958.5416,5373096.821,489958.5416,5372096.821,5372597,489459,48.5064,-123.142717,Haro Strait,73,EW,15242.6105
174,488958.5416,5372096.821,489958.5416,5371096.821,5371597,489459,48.497404,-123.142692,Haro Strait,135,NS,36906.0408,488958.5416,5372096.821,489958.5416,5371096.821,5371597,489459,48.497404,-123.142692,Haro Strait,74,EW,14109.5066
175,488958.5416,5371096.821,489958.5416,5370096.821,5370597,489459,48.488407,-123.142667,Haro Strait,135,NS,36906.0408,488958.5416,5371096.821,489958.5416,5370096.821,5370597,489459,48.488407,-123.142667,Haro Strait,75,EW,14784.4771
176,488958.5416,5370096.821,489958.5416,5369096.821,5369597,489459,48.479411,-123.142642,Haro Strait,135,NS,36906.0408,488958.5416,5370096.821,489958.5416,5369096.821,5369597,489459,48.479411,-123.142642,Haro Strait,76,EW,17415.5094
177,488958.5416,5369096.821,489958.5416,5368096.821,5368597,489459,48.470415,-123.142616,Haro Strait,135,NS,36906.0408,488958.5416,5369096.821,489958.5416,5368096.821,5368597,489459,48.470415,-123.142616,Haro Strait,77,EW,17174.6275
178,488958.5416,5368096.821,489958.5416,5367096.821,5367597,489459,48.461418,-123.142591,Haro Strait,135,NS,36906.0408,488958.5416,5368096.821,489958.5416,5367096.821,5367597,489459,48.461418,-123.142591,Haro Strait,78,EW,17270.8059
179,488958.5416,5367096.821,489958.5416,5366096.821,5366597,489459,48.452422,-123.142566,Haro Strait,135,NS,36906.0408,488958.5416,5367096.821,489958.5416,5366096.821,5366597,489459,48.452422,-123.142566,Haro Strait,79,EW,21826.6995
180,488958.5416,5366096.821,489958.5416,5365096.821,5365597,489459,48.443425,-123.142541,Haro Strait,135,NS,36906.0408,488958.5416,5366096.821,489958.5416,5365096.821,5365597,489459,48.443425,-123.142541,Strait of Juan de Fuca,80,EW,25011.8293
181,488958.5416,5365096.821,489958.5416,5364096.821,5364597,489459,48.434429,-123.142516,Haro Strait,135,NS,36906.0408,488958.5416,5365096.821,489958.5416,5364096.821,5364597,489459,48.434429,-123.142516,Strait of Juan de Fuca,81,EW,25390.8147
182,488958.5416,5364096.821,489958.5416,5363096.821,5363597,489459,48.425432,-123.14249,Haro Strait,135,NS,36906.0408,488958.5416,5364096.821,489958.5416,5363096.821,5363597,489459,48.425432,-123.14249,Strait of Juan de Fuca,82,EW,25305.7346
183,488958.5416,5363096.821,489958.5416,5362096.821,5362597,489459,48.416436,-123.142465,Haro Strait,135,NS,36906.0408,488958.5416,5363096.821,489958.5416,5362096.821,5362597,489459,48.416436,-123.142465,Strait of Juan de Fuca,83,EW,46639.2741
184,488958.5416,5362096.821,489958.5416,5361096.821,5361597,489459,48.407439,-123.14244,Haro Strait,135,NS,36906.0408,488958.5416,5362096.821,489958.5416,5361096.821,5361597,489459,48.407439,-123.14244,Strait of Juan de Fuca,84,EW,48031.9372
185,488958.5416,5361096.821,489958.5416,5360096.821,5360597,489459,48.398443,-123.142415,Haro Strait,135,NS,36906.0408,488958.5416,5361096.821,489958.5416,5360096.821,5360597,489459,48.398443,-123.142415,Strait of Juan de Fuca,85,EW,47413.0115
186,489958.5416,5397096.821,490958.5416,5396096.821,5396597,490459,48.722325,-123.129731,Boundary Pass,6,NS,12884.3106,489958.5416,5397096.821,490958.5416,5396096.821,5396597,490459,48.722325,-123.129731,Strait of Georgia,1,EW,42832.6242
187,489958.5416,5396096.821,490958.5416,5395096.821,5395597,490459,48.713329,-123.129707,Boundary Pass,6,NS,12884.3106,489958.5416,5396096.821,490958.5416,5395096.821,5395597,490459,48.713329,-123.129707,Haro Strait,2,EW,18156.5558
188,489958.5416,5395096.821,490958.5416,5394096.821,5394597,490459,48.704333,-123.129684,Boundary Pass,6,NS,12884.3106,489958.5416,5395096.821,490958.5416,5394096.821,5394597,490459,48.704333,-123.129684,Haro Strait,5,EW,18042.9961
189,489958.5416,5394096.821,490958.5416,5393096.821,5393597,490459,48.695337,-123.129661,Boundary Pass,6,NS,12884.3106,489958.5416,5394096.821,490958.5416,5393096.821,5393597,490459,48.695337,-123.129661,Haro Strait,8,EW,21328.1144
190,489958.5416,5393096.821,490958.5416,5392096.821,5392597,490459,48.686341,-123.129638,Boundary Pass,6,NS,12884.3106,489958.5416,5393096.821,490958.5416,5392096.821,5392597,490459,48.686341,-123.129638,Haro Strait,11,EW,12330.0485
191,489958.5416,5392096.821,490958.5416,5391096.821,5391597,490459,48.677345,-123.129615,Boundary Pass,6,NS,12884.3106,489958.5416,5392096.821,490958.5416,5391096.821,5391597,490459,48.677345,-123.129615,Haro Strait,16,EW,9376.4653
192,489958.5416,5391096.821,490958.5416,5390096.821,5390597,490459,48.668348,-123.129592,Boundary Pass,6,NS,12884.3106,489958.5416,5391096.821,490958.5416,5390096.821,5390597,490459,48.668348,-123.129592,Haro Strait,21,EW,12001.903
193,489958.5416,5390096.821,490958.5416,5389096.821,5389597,490459,48.659352,-123.129569,Boundary Pass,6,NS,12884.3106,489958.5416,5390096.821,490958.5416,5389096.821,5389597,490459,48.659352,-123.129569,Haro Strait,26,EW,9868.7618
194,489958.5416,5389096.821,490958.5416,5388096.821,5388597,490459,48.650356,-123.129546,Boundary Pass,6,NS,12884.3106,489958.5416,5389096.821,490958.5416,5388096.821,5388597,490459,48.650356,-123.129546,,,,
195,489958.5416,5388096.821,490958.5416,5387096.821,5387597,490459,48.64136,-123.129523,,,,,489958.5416,5388096.821,490958.5416,5387096.821,5387597,490459,48.64136,-123.129523,,,,
196,489958.5416,5387096.821,490958.5416,5386096.821,5386597,490459,48.632364,-123.1295,Spieden Channel,39,NS,1613.2124,489958.5416,5387096.821,490958.5416,5386096.821,5386597,490459,48.632364,-123.1295,San Juan Channel,38,EW,19047.5694
197,489958.5416,5386096.821,490958.5416,5385096.821,5385597,490459,48.623368,-123.129477,Spieden Channel,39,NS,1613.2124,489958.5416,5386096.821,490958.5416,5385096.821,5385597,490459,48.623368,-123.129477,San Juan Channel,44,EW,8087.2376
198,489958.5416,5385096.821,490958.5416,5384096.821,5384597,490459,48.614372,-123.129454,,,,,489958.5416,5385096.821,490958.5416,5384096.821,5384597,490459,48.614372,-123.129454,,,,
199,489958.5416,5384096.821,490958.5416,5383096.821,5383597,490459,48.605375,-123.129431,,,,,489958.5416,5384096.821,490958.5416,5383096.821,5383597,490459,48.605375,-123.129431,,,,
